"8802る 2308 笷筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 88/02/01","3,542,000","291,057,500","84.00","84.00","80.50","81.00","-4.00","1,447",
" 88/02/02","5,936,002","466,045,837","81.00","81.50","75.50","75.50","-5.50","2,100",
" 88/02/03","9,441,772","695,584,845","72.00","77.50","71.00","76.00","+0.50","3,326",
" 88/02/04","5,136,257","386,430,408","76.00","76.50","72.50","72.50","-3.50","1,890",
" 88/02/05","12,956,536","993,050,677","72.00","77.50","72.00","77.50","+5.00","3,714",
" 88/02/06","13,256,954","1,065,830,107","79.50","82.50","78.00","82.50","+5.00","3,954",
" 88/02/08","8,771,000","735,218,500","83.50","85.00","82.50","82.50"," 0.00","3,408",
" 88/02/09","6,817,827","563,439,035","83.00","83.50","82.00","83.50","+1.00","2,398",
" 88/02/10","8,512,913","714,997,086","82.50","85.00","82.00","84.50","+1.00","2,935",
" 88/02/20","5,432,000","469,897,500","88.00","88.00","85.00","85.00","+0.50","2,134",
" 88/02/22","8,254,000","708,846,000","86.00","88.00","83.50","86.50","+1.50","2,702",
" 88/02/23","4,872,042","407,118,907","86.50","86.50","81.00","81.00","-5.50","2,086",
" 88/02/24","4,595,129","371,744,839","80.50","82.50","79.00","80.50","-0.50","1,699",
" 88/02/25","9,245,224","735,792,883","80.50","82.00","77.00","78.00","-2.50","2,924",
" 88/02/26","4,980,718","393,935,156","78.00","80.00","78.00","80.00","+2.00","2,043",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

