"102年12月 3481 群創             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"102/12/02","71,707,867","804,832,782","11.35","11.40","11.05","11.10","-0.10","11,434",
"102/12/03","70,641,675","788,870,254","11.10","11.25","11.05","11.20","+0.10","9,964",
"102/12/04","63,923,136","706,445,041","11.20","11.20","10.95","10.95","-0.25","10,974",
"102/12/05","67,105,758","725,592,209","10.95","11.00","10.70","10.70","-0.25","9,253",
"102/12/06","43,358,132","472,924,570","10.80","11.00","10.80","10.90","+0.20","6,441",
"102/12/09","46,519,992","508,908,954","11.00","11.15","10.80","10.85","-0.05","7,036",
"102/12/10","33,099,202","361,940,162","10.85","11.00","10.85","10.95","+0.10","6,491",
"102/12/11","54,596,982","585,252,162","10.95","11.00","10.60","10.65","-0.30","9,354",
"102/12/12","27,141,967","289,799,659","10.55","10.75","10.55","10.65"," 0.00","4,842",
"102/12/13","26,053,963","278,803,805","10.65","10.75","10.65","10.70","+0.05","4,058",
"102/12/16","33,088,004","351,130,206","10.70","10.85","10.45","10.45","-0.25","5,755",
"102/12/17","32,104,361","334,942,425","10.50","10.60","10.30","10.35","-0.10","6,818",
"102/12/18","36,341,560","377,091,879","10.35","10.50","10.25","10.35"," 0.00","7,674",
"102/12/19","32,671,219","339,469,028","10.50","10.55","10.30","10.35"," 0.00","5,358",
"102/12/20","51,381,647","535,242,977","10.50","10.55","10.35","10.35"," 0.00","6,009",
"102/12/23","97,576,323","1,037,061,785","10.50","10.80","10.45","10.70","+0.35","11,715",
"102/12/24","58,362,657","624,318,150","10.70","10.80","10.60","10.75","+0.05","8,660",
"102/12/25","117,407,782","1,302,409,970","10.90","11.20","10.90","11.05","+0.30","16,869",
"102/12/26","47,093,159","520,820,360","11.00","11.15","10.95","11.15","+0.10","7,362",
"102/12/27","62,363,667","699,346,555","11.15","11.30","11.10","11.20","+0.05","8,538",
"102/12/30","63,968,558","724,160,839","11.30","11.40","11.25","11.40","+0.20","9,102",
"102/12/31","57,592,875","650,412,780","11.40","11.45","11.20","11.35","-0.05","8,658",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

