"10502る 2412 い地筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","9,635,116","988,293,355","103.00","103.00","102.00","103.00","+0.50","4,144",
"105/02/02","9,653,166","992,872,492","103.00","103.50","102.50","103.00"," 0.00","3,858",
"105/02/03","8,070,454","826,236,010","102.00","103.00","101.50","103.00"," 0.00","3,334",
"105/02/15","17,068,016","1,781,599,577","104.00","105.00","103.50","104.50","+1.50","7,124",
"105/02/16","12,065,526","1,261,838,918","104.50","105.00","104.00","105.00","+0.50","5,426",
"105/02/17","8,868,323","933,323,415","105.50","106.00","104.50","105.50","+0.50","4,389",
"105/02/18","8,331,664","871,155,352","105.50","105.50","104.00","104.50","-1.00","3,766",
"105/02/19","7,288,368","762,524,424","105.00","105.00","104.00","105.00","+0.50","3,825",
"105/02/22","11,075,694","1,150,514,676","105.00","105.00","103.00","104.00","-1.00","4,315",
"105/02/23","11,437,113","1,179,297,252","104.00","104.00","102.50","104.00"," 0.00","4,508",
"105/02/24","11,539,421","1,182,972,163","103.50","104.00","102.00","103.00","-1.00","4,195",
"105/02/25","10,340,347","1,070,091,588","103.00","104.50","102.50","104.50","+1.50","4,074",
"105/02/26","15,077,237","1,569,261,725","104.50","105.00","103.50","104.50"," 0.00","3,675",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

