"10503る 1909 篴Θ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","1,024,355","10,922,295","10.70","10.75","10.60","10.65","-0.05","386",
"105/03/02","2,020,286","21,879,177","10.75","10.95","10.65","10.85","+0.20","517",
"105/03/03","1,537,911","16,881,921","10.90","11.10","10.85","11.05","+0.20","445",
"105/03/04","1,697,212","18,954,601","11.05","11.25","11.05","11.15","+0.10","508",
"105/03/07","1,621,305","18,290,423","11.20","11.40","11.20","11.30","+0.15","402",
"105/03/08","2,774,762","31,546,613","11.30","11.50","11.15","11.50","+0.20","682",
"105/03/09","1,649,539","18,998,945","11.40","11.60","11.35","11.55","+0.05","647",
"105/03/10","1,376,671","15,925,912","11.60","11.60","11.50","11.55"," 0.00","351",
"105/03/11","1,946,944","22,404,000","11.55","11.65","11.40","11.55"," 0.00","555",
"105/03/14","1,800,445","21,069,524","11.70","11.80","11.60","11.70","+0.15","610",
"105/03/15","1,871,754","21,458,013","11.70","11.70","11.30","11.30","-0.40","553",
"105/03/16","1,014,418","11,622,983","11.30","11.55","11.30","11.50","+0.20","294",
"105/03/17","573,617","6,584,648","11.55","11.60","11.40","11.45","-0.05","132",
"105/03/18","1,475,739","16,989,678","11.45","11.60","11.40","11.60","+0.15","418",
"105/03/21","6,019,819","72,711,403","12.10","12.30","11.95","12.05","+0.45","1,474",
"105/03/22","4,212,714","51,295,014","12.05","12.35","12.00","12.15","+0.10","1,035",
"105/03/23","2,971,555","36,416,938","12.15","12.35","12.15","12.25","+0.10","778",
"105/03/24","4,531,325","57,113,200","12.30","12.95","12.15","12.80","+0.55","1,331",
"105/03/25","4,528,045","58,742,103","13.10","13.15","12.80","12.80"," 0.00","1,235",
"105/03/28","1,982,094","25,109,222","12.75","12.75","12.60","12.60","-0.20","597",
"105/03/29","2,209,118","27,784,723","12.60","12.70","12.45","12.65","+0.05","824",
"105/03/30","1,589,041","20,387,562","12.60","12.90","12.60","12.80","+0.15","654",
"105/03/31","1,691,144","21,730,974","12.75","12.95","12.70","12.85","+0.05","580",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

