"10408る 2379 风琑             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","3,410,127","207,264,763","62.10","62.10","59.90","60.30","-1.80","2,021",
"104/08/04","5,273,464","307,940,171","60.10","60.30","56.60","57.00","-3.30","2,988",
"104/08/05","3,199,041","185,557,487","57.50","59.40","57.50","58.10","+1.10","2,203",
"104/08/06","3,181,443","181,365,394","58.40","58.70","56.00","57.20","-0.90","2,146",
"104/08/07","2,888,371","166,302,908","56.20","58.20","56.20","57.90","+0.70","1,766",
"104/08/10","2,567,240","149,732,046","58.70","58.80","57.60","58.30","+0.40","1,751",
"104/08/11","3,086,445","183,108,327","59.40","60.40","58.50","58.50","+0.20","2,138",
"104/08/12","3,237,426","192,482,094","59.00","60.30","57.80","60.20","+1.70","2,255",
"104/08/13","3,158,587","190,763,150","60.80","61.30","59.20","60.30","+0.10","2,266",
"104/08/14","1,796,705","107,469,729","60.00","60.10","59.30","59.90","-0.40","1,408",
"104/08/17","1,455,802","86,210,412","59.90","60.10","58.70","58.70","-1.20","963",
"104/08/18","1,559,905","92,323,280","59.00","60.00","58.70","58.90","+0.20","1,158",
"104/08/19","1,713,562","99,927,857","59.00","59.00","58.00","58.00","-0.90","1,366",
"104/08/20","2,210,911","127,203,857","57.90","58.50","57.00","57.20","-0.80","1,485",
"104/08/21","3,124,560","174,021,025","55.70","56.40","55.20","55.20","-2.00","2,040",
"104/08/24","3,564,877","184,578,194","54.40","54.40","49.75","50.70","-4.50","2,371",
"104/08/25","4,045,885","212,153,224","50.60","53.50","50.50","53.40","+2.70","2,654",
"104/08/26","3,488,768","186,962,116","53.30","54.50","52.70","54.00","+0.60","2,341",
"104/08/27","5,108,809","277,500,995","54.80","55.10","53.80","54.20","+0.20","3,127",
"104/08/28","7,004,417","399,758,271","55.00","58.60","54.80","57.70","+3.50","3,293",
"104/08/31","5,571,852","324,807,700","58.30","58.60","57.80","58.40","+0.70","3,132",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

