"105年08月 1536 和大             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/08/01","1,595,667","232,084,383","145.00","146.00","143.50","146.00","+1.00","1,109",
"105/08/02","3,542,131","525,755,942","146.00","150.00","145.50","148.50","+2.50","2,522",
"105/08/03","4,908,678","734,350,056","147.00","153.00","145.50","152.00","+3.50","2,929",
"105/08/04","5,178,795","793,578,380","153.00","155.00","151.50","154.00","+2.00","2,962",
"105/08/05","5,511,346","865,215,168","154.00","159.00","154.00","158.00","+4.00","3,588",
"105/08/08","3,718,496","591,928,360","156.50","161.00","156.00","160.00","+2.00","2,450",
"105/08/09","4,349,056","678,157,644","158.50","160.00","152.50","153.00","-7.00","2,783",
"105/08/10","3,829,588","594,304,338","153.00","157.50","153.00","155.00","+2.00","2,076",
"105/08/11","2,722,092","415,650,522","153.50","155.50","151.00","151.50","-3.50","1,916",
"105/08/12","1,357,788","208,037,450","152.00","154.50","152.00","153.50","+2.00","1,102",
"105/08/15","1,551,040","239,650,620","153.50","156.00","152.50","154.50","+1.00","1,167",
"105/08/16","1,125,259","171,818,368","154.50","155.00","151.50","152.50","-2.00","891",
"105/08/17","1,474,255","226,412,515","152.50","154.50","152.00","153.50","+1.00","1,149",
"105/08/18","2,354,413","366,851,428","155.00","156.50","154.50","156.00","+2.50","1,767",
"105/08/19","2,448,827","383,821,531","157.50","159.00","154.00","154.00","-2.00","1,601",
"105/08/22","1,825,086","279,029,744","152.50","154.50","150.50","154.50","+0.50","1,303",
"105/08/23","2,058,540","318,422,500","154.00","156.50","152.00","156.50","+2.00","1,394",
"105/08/24","2,666,592","417,100,168","159.00","159.00","154.50","155.00","-1.50","2,045",
"105/08/25","7,259,832","1,162,698,616","157.50","163.00","156.00","163.00","+8.00","4,568",
"105/08/26","5,921,837","984,318,839","163.50","168.00","162.50","167.00","+4.00","3,915",
"105/08/29","2,537,324","418,352,960","166.00","166.50","163.50","165.00","-2.00","1,869",
"105/08/30","4,821,082","815,464,623","170.00","172.50","166.00","166.50","+1.50","3,396",
"105/08/31","2,698,645","441,619,925","166.00","167.00","162.00","164.50","-2.00","2,030",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

