"10209る 3673 TPK-KY           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","7,573,141","2,472,096,171","318.00","332.00","315.50","330.50","+12.50","5,898",
"102/09/03","5,864,596","1,918,996,680","330.50","330.50","323.00","329.00","-1.50","4,468",
"102/09/04","6,832,753","2,209,484,472","325.00","328.00","319.00","323.00","-6.00","5,170",
"102/09/05","5,854,841","1,949,189,871","329.00","336.50","328.00","330.00","+7.00","4,507",
"102/09/06","3,271,548","1,076,698,436","330.50","332.00","326.50","331.50","+1.50","2,606",
"102/09/09","3,484,031","1,155,635,885","334.00","336.00","328.00","331.50"," 0.00","2,695",
"102/09/10","5,469,329","1,797,244,739","335.50","336.00","324.00","326.50","-5.00","3,967",
"102/09/11","7,997,576","2,538,593,624","326.00","328.00","308.50","322.00","-4.50","6,289",
"102/09/12","3,587,246","1,156,040,434","322.00","327.00","316.00","327.00","+5.00","2,919",
"102/09/13","11,621,895","3,643,835,691","326.00","326.00","305.00","305.00","-22.00","9,056",
"102/09/14","11,303,856","3,251,046,104","295.00","297.00","284.00","284.00","-21.00","8,195",
"102/09/16","11,026,085","3,123,671,725","284.00","290.50","278.00","283.00","-1.00","8,142",
"102/09/17","14,224,729","3,914,918,975","284.00","287.50","265.50","273.00","-10.00","10,396",
"102/09/18","11,316,574","3,068,400,472","270.00","276.00","265.50","276.00","+3.00","7,748",
"102/09/23","10,648,900","3,037,933,934","278.00","292.00","277.00","291.00","+15.00","7,709",
"102/09/24","7,780,611","2,248,266,485","291.00","292.00","284.50","289.00","-2.00","5,782",
"102/09/25","6,264,581","1,819,957,277","289.00","295.00","286.00","288.50","-0.50","4,560",
"102/09/26","5,695,671","1,618,032,052","292.00","292.00","280.50","281.00","-7.50","3,973",
"102/09/27","9,331,788","2,550,341,836","281.00","282.50","270.00","270.00","-11.00","6,831",
"102/09/30","7,514,012","2,005,383,728","267.00","272.00","262.00","268.50","-1.50","5,292",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

