"10311る 2105 タ穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/11/03","4,422,578","314,398,700","71.00","71.30","70.60","71.20","+0.20","2,160",
"103/11/04","9,492,004","683,314,973","71.00","72.40","70.90","71.80","+0.60","4,282",
"103/11/05","12,516,620","914,665,748","72.00","73.60","72.00","73.50","+1.70","6,395",
"103/11/06","7,792,995","571,456,621","73.50","74.20","72.40","72.70","-0.80","3,743",
"103/11/07","4,768,321","347,738,255","72.70","73.20","72.50","73.20","+0.50","2,165",
"103/11/10","4,024,398","295,171,423","72.60","73.80","72.60","73.20"," 0.00","2,228",
"103/11/11","3,329,490","243,504,670","73.20","73.40","72.90","73.00","-0.20","1,966",
"103/11/12","5,960,609","430,887,567","73.00","73.00","71.10","71.90","-1.10","2,908",
"103/11/13","5,230,364","380,955,200","71.90","73.50","71.80","73.50","+1.60","2,685",
"103/11/14","5,886,637","427,937,671","73.50","73.60","72.10","72.50","-1.00","2,718",
"103/11/17","4,770,233","342,918,712","73.20","73.20","71.30","72.00","-0.50","2,076",
"103/11/18","3,359,375","240,957,827","72.00","72.50","71.40","71.50","-0.50","1,548",
"103/11/19","6,190,581","445,736,578","71.80","72.50","71.30","72.50","+1.00","2,572",
"103/11/20","5,342,509","387,519,795","72.60","73.00","72.20","72.50"," 0.00","2,545",
"103/11/21","4,030,359","291,252,120","72.50","72.70","71.80","72.50"," 0.00","1,884",
"103/11/24","4,028,113","292,231,538","72.80","72.90","72.10","72.50"," 0.00","1,720",
"103/11/25","4,687,419","338,234,502","72.20","72.60","71.90","71.90","-0.60","1,950",
"103/11/26","10,225,859","725,889,915","72.40","72.40","70.50","70.60","-1.30","5,413",
"103/11/27","6,113,026","433,244,040","70.60","71.30","70.20","71.30","+0.70","3,470",
"103/11/28","3,650,592","260,937,180","71.30","71.70","71.00","71.70","+0.40","2,096",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

