"10101る 2880 地玭           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","13,933,335","224,173,717","16.40","16.40","16.00","16.00","-0.35","3,050",
"101/01/03","18,654,434","303,202,065","16.20","16.35","16.10","16.30","+0.30","3,766",
"101/01/04","17,504,101","286,666,422","16.40","16.50","16.25","16.25","-0.05","4,275",
"101/01/05","8,811,649","143,869,079","16.35","16.40","16.25","16.35","+0.10","1,961",
"101/01/06","12,352,794","200,178,458","16.30","16.35","16.05","16.30","-0.05","2,830",
"101/01/09","10,597,950","171,016,358","16.10","16.20","16.05","16.20","-0.10","2,080",
"101/01/10","13,040,751","212,526,119","16.25","16.35","16.20","16.30","+0.10","3,285",
"101/01/11","7,789,882","126,846,406","16.30","16.35","16.25","16.25","-0.05","2,005",
"101/01/12","11,545,593","186,886,936","16.25","16.30","16.10","16.10","-0.15","2,527",
"101/01/13","18,854,706","305,842,819","16.20","16.30","16.15","16.20","+0.10","3,315",
"101/01/16","16,899,532","272,673,762","16.40","16.40","15.95","15.95","-0.25","3,312",
"101/01/17","8,324,157","133,916,422","16.05","16.20","16.00","16.20","+0.25","2,072",
"101/01/18","14,035,451","226,137,529","16.20","16.20","16.00","16.20"," 0.00","2,625",
"101/01/30","23,079,263","379,946,228","16.40","16.55","16.30","16.50","+0.30","5,241",
"101/01/31","32,803,995","548,074,826","16.55","16.80","16.45","16.80","+0.30","5,447",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

