"8910る 1210 Θ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 89/10/02","865,000","8,388,550","9.75","9.85","9.60","9.75"," 0.00","75",
" 89/10/03","690,335","6,695,291","9.55","9.85","9.55","9.80","+0.05","107",
" 89/10/04","35,400","336,400","9.50","9.50","9.50","9.50","-0.30","11",
" 89/10/05","1,521,051","15,149,330","9.30","10.15","9.30","10.00","+0.50","169",
" 89/10/06","1,730,786","17,887,613","9.90","10.55","9.80","10.40","+0.40","181",
" 89/10/07","2,114,971","22,032,385","10.30","10.60","10.05","10.60","+0.20","249",
" 89/10/09","1,532,000","16,129,800","10.30","10.60","10.30","10.50","-0.10","110",
" 89/10/11","504,182","5,141,199","10.30","10.35","10.15","10.15","-0.35","117",
" 89/10/12","1,724,298","17,897,503","10.00","10.60","10.00","10.20","+0.05","249",
" 89/10/13","266,389","2,664,542","10.20","10.20","9.75","10.10","-0.10","98",
" 89/10/16","369,197","3,706,560","10.10","10.40","9.80","10.00","-0.10","115",
" 89/10/17","1,264,078","13,082,025","10.00","10.55","10.00","10.30","+0.30","111",
" 89/10/18","337,809","3,400,172","10.30","10.30","9.85","9.95","-0.35","76",
" 89/10/19","1,247,426","11,919,364","9.90","9.90","9.40","9.50","-0.45","137",
" 89/10/20","556,754","5,522,721","9.60","10.00","9.60","9.70","+0.20","118",
" 89/10/21","602,352","5,829,222","9.75","9.80","9.55","9.70"," 0.00","161",
" 89/10/23","287,000","2,770,550","9.50","9.80","9.50","9.70"," 0.00","76",
" 89/10/24","2,331,736","23,512,891","9.40","10.35","9.40","10.35","+0.65","316",
" 89/10/25","1,822,000","19,235,550","10.50","10.75","10.05","10.75","+0.40","302",
" 89/10/26","971,000","10,221,300","10.50","10.60","10.40","10.60","-0.15","198",
" 89/10/27","468,000","4,678,600","10.20","10.20","9.90","10.15","X0.00","123",
" 89/10/30","27,509","269,734","9.80","9.80","9.80","9.80","-0.35","19",
" 89/10/31","787,163","7,606,286","9.50","9.95","9.50","9.95","+0.15","127",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

