"10006る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","511,197","297,435,669","588.00","589.00","572.00","578.00","-10.00","498",
"100/06/02","649,634","373,857,210","577.00","594.00","559.00","565.00","-13.00","636",
"100/06/03","266,438","151,381,470","565.00","572.00","565.00","566.00","+1.00","280",
"100/06/07","271,619","153,691,640","566.00","572.00","562.00","562.00","-4.00","241",
"100/06/08","257,907","144,403,292","562.00","567.00","556.00","556.00","-6.00","234",
"100/06/09","195,224","108,732,872","556.00","562.00","554.00","554.00","-2.00","203",
"100/06/10","348,381","188,800,311","554.00","557.00","529.00","530.00","-24.00","343",
"100/06/13","636,344","345,949,104","530.00","552.00","530.00","541.00","+11.00","611",
"100/06/14","245,177","132,484,757","541.00","546.00","536.00","536.00","-5.00","229",
"100/06/15","342,703","183,291,620","536.00","541.00","527.00","541.00","+5.00","281",
"100/06/16","172,411","91,201,542","535.00","536.00","525.00","526.00","-15.00","180",
"100/06/17","285,168","148,579,016","526.00","531.00","513.00","515.00","-11.00","283",
"100/06/20","458,809","240,915,534","515.00","533.00","515.00","526.00","+11.00","408",
"100/06/21","471,487","252,980,954","526.00","545.00","526.00","542.00","+16.00","436",
"100/06/22","403,514","219,869,560","544.00","551.00","539.00","540.00","-2.00","370",
"100/06/23","683,205","378,533,750","540.00","565.00","540.00","550.00","+10.00","619",
"100/06/24","307,555","169,262,475","550.00","556.00","546.00","546.00","-4.00","301",
"100/06/27","619,279","345,635,008","546.00","568.00","546.00","552.00","+6.00","572",
"100/06/28","321,280","176,767,600","552.00","555.00","545.00","545.00","-7.00","299",
"100/06/29","259,827","141,122,580","545.00","549.00","538.00","540.00","-5.00","251",
"100/06/30","457,400","249,331,600","540.00","554.00","536.00","544.00","+4.00","402",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

