"10305る 2891 い獺           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/05/02","38,862,832","701,058,241","18.00","18.20","17.95","18.10","+0.15","9,034",
"103/05/05","13,223,580","240,341,979","18.20","18.25","18.10","18.10"," 0.00","4,719",
"103/05/06","23,788,474","433,800,725","18.15","18.40","18.05","18.40","+0.30","6,947",
"103/05/07","23,744,603","432,888,386","18.40","18.45","18.15","18.20","-0.20","5,830",
"103/05/08","36,850,711","678,607,058","18.30","18.55","18.25","18.50","+0.30","7,817",
"103/05/09","23,167,617","426,270,754","18.50","18.50","18.35","18.40","-0.10","4,925",
"103/05/12","12,972,327","237,969,701","18.40","18.50","18.25","18.30","-0.10","2,382",
"103/05/13","14,507,997","267,084,404","18.45","18.50","18.30","18.35","+0.05","3,231",
"103/05/14","24,559,196","450,946,623","18.30","18.50","18.30","18.50","+0.15","4,919",
"103/05/15","11,838,785","218,036,656","18.35","18.50","18.35","18.50"," 0.00","2,884",
"103/05/16","14,787,512","273,926,147","18.50","18.65","18.35","18.65","+0.15","2,957",
"103/05/19","27,159,137","507,907,635","18.70","18.85","18.55","18.80","+0.15","4,320",
"103/05/20","12,823,070","240,409,168","18.85","18.85","18.65","18.70","-0.10","2,843",
"103/05/21","16,182,043","301,440,927","18.70","18.75","18.45","18.60","-0.10","3,921",
"103/05/22","21,542,376","404,557,377","18.75","18.85","18.65","18.85","+0.25","4,347",
"103/05/23","27,117,759","515,155,992","18.70","19.10","18.70","19.05","+0.20","6,668",
"103/05/26","11,115,027","211,276,345","19.05","19.10","18.90","18.90","-0.15","3,700",
"103/05/27","9,287,720","176,796,780","18.90","19.10","18.90","19.00","+0.10","2,917",
"103/05/28","26,084,951","501,385,074","19.10","19.30","19.00","19.30","+0.30","7,059",
"103/05/29","27,796,945","538,665,209","19.30","19.50","19.30","19.30"," 0.00","7,968",
"103/05/30","27,427,526","526,095,126","19.30","19.40","19.10","19.10","-0.20","4,788",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

