"9107る 2449 ㄊじ筿         らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/07/01","2,288,000","33,923,800","15.40","15.60","14.35","15.60","+0.20","534",
" 91/07/02","2,233,000","33,640,250","14.60","15.60","14.60","15.50","-0.10","584",
" 91/07/03","4,307,500","64,208,810","14.90","15.50","14.45","15.50"," 0.00","964",
" 91/07/04","4,681,314","73,191,641","15.40","16.00","15.00","15.40","-0.10","1,336",
" 91/07/05","8,304,080","132,497,025","15.50","16.40","15.20","16.40","+1.00","1,602",
" 91/07/08","7,194,238","123,907,100","16.90","17.50","16.80","17.50","+1.10","1,215",
" 91/07/09","6,724,969","118,940,270","17.60","18.60","16.90","18.60","+1.10","1,700",
" 91/07/10","3,823,923","68,293,873","18.00","18.30","17.50","17.60","-1.00","874",
" 91/07/11","3,426,316","60,016,332","16.60","18.00","16.60","17.50","-0.10","890",
" 91/07/12","4,890,000","90,083,300","17.90","18.70","17.90","18.60","+1.10","1,158",
" 91/07/15","7,252,236","139,712,165","18.50","19.80","18.20","19.20","+0.60","1,568",
" 91/07/16","7,914,068","152,704,097","19.80","19.90","18.70","19.40","+0.20","1,372",
" 91/07/17","2,545,741","47,937,798","19.00","19.40","18.40","18.50","-0.90","715",
" 91/07/18","3,271,200","60,685,179","18.80","18.90","18.20","18.70","+0.20","912",
" 91/07/19","2,371,911","42,587,043","18.30","18.40","17.60","17.80","-0.90","653",
" 91/07/22","1,991,000","33,641,900","17.00","17.30","16.60","16.70","-1.10","557",
" 91/07/23","2,627,200","44,836,621","16.50","17.80","16.10","17.80","+1.10","728",
" 91/07/24","2,334,600","40,984,426","17.50","18.00","17.00","17.80"," 0.00","727",
" 91/07/25","4,992,932","91,185,103","18.60","18.70","17.60","17.70","-0.10","1,077",
" 91/07/26","2,698,153","44,740,411","17.00","17.10","16.50","16.50","-1.20","647",
" 91/07/29","2,928,497","47,717,762","16.30","16.80","15.60","15.80","-0.70","820",
" 91/07/30","3,139,400","51,398,488","16.50","16.70","16.00","16.50","+0.70","756",
" 91/07/31","1,273,600","20,639,246","16.50","16.60","16.00","16.00","-0.50","400",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

