"105年09月 2059 川湖             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/09/01","145,419","55,866,639","387.50","389.00","382.00","383.50","-4.00","129",
"105/09/02","195,151","74,969,559","387.00","387.00","383.00","384.00","+0.50","179",
"105/09/05","143,032","55,565,916","384.00","391.00","384.00","390.00","+6.00","122",
"105/09/06","54,460","21,246,940","393.00","393.00","388.50","389.00","-1.00","58",
"105/09/07","196,090","76,623,900","392.00","392.00","389.50","391.00","+2.00","107",
"105/09/08","845,486","340,429,016","392.50","414.00","391.50","412.00","+21.00","655",
"105/09/09","278,158","113,689,306","413.50","413.50","405.00","409.00","-3.00","253",
"105/09/10","96,461","39,010,974","407.00","408.00","401.00","404.50","-4.50","89",
"105/09/12","167,681","67,127,857","407.00","407.50","396.00","397.00","-7.50","155",
"105/09/13","215,209","85,797,354","398.00","401.50","396.00","398.50","+1.50","192",
"105/09/14","237,030","93,797,530","398.50","402.50","391.00","400.50","+2.00","189",
"105/09/19","226,173","91,504,411","401.00","407.00","400.50","407.00","+6.50","207",
"105/09/20","114,637","46,669,670","406.00","409.00","404.50","409.00","+2.00","101",
"105/09/21","191,050","77,560,850","409.00","411.00","403.00","403.50","-5.50","147",
"105/09/22","196,151","79,512,229","408.50","410.00","403.00","405.50","+2.00","168",
"105/09/23","211,547","85,490,595","407.50","408.50","401.50","404.00","-1.50","179",
"105/09/26","197,824","80,138,692","404.00","407.00","403.00","406.00","+2.00","178",
"105/09/29","210,121","85,606,185","406.00","409.50","405.00","405.00","-1.00","193",
"105/09/30","210,227","85,193,935","405.00","409.00","402.50","405.50","+0.50","175",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

