"10209る 3682 ㄈび筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","24,620,931","410,678,182","16.55","16.95","16.40","16.85","+0.30","6,897",
"102/09/03","20,298,920","334,380,574","16.95","16.95","16.10","16.40","-0.45","6,151",
"102/09/04","18,606,000","310,889,440","16.40","16.95","16.40","16.80","+0.40","5,134",
"102/09/05","34,806,191","607,261,263","16.95","17.70","16.95","17.50","+0.70","9,292",
"102/09/06","30,542,947","538,877,886","17.50","17.95","17.20","17.90","+0.40","7,883",
"102/09/09","28,330,182","504,581,925","17.65","18.15","17.40","17.85","-0.05","7,227",
"102/09/10","16,739,842","298,825,887","18.00","18.00","17.70","17.70","-0.15","4,481",
"102/09/11","19,298,775","338,980,454","17.45","17.85","17.35","17.60","-0.10","5,473",
"102/09/12","11,235,321","197,563,047","17.60","17.80","17.40","17.55","-0.05","3,241",
"102/09/13","8,092,199","141,778,530","17.55","17.65","17.45","17.45","-0.10","2,673",
"102/09/14","10,169,241","175,690,343","17.45","17.55","17.10","17.10","-0.35","2,960",
"102/09/16","9,654,170","166,011,056","17.10","17.30","17.10","17.15","+0.05","2,733",
"102/09/17","14,759,668","259,572,233","17.20","17.75","17.20","17.55","+0.40","4,631",
"102/09/18","21,002,954","375,060,069","17.70","18.05","17.65","17.85","+0.30","5,894",
"102/09/23","14,078,845","252,034,076","17.95","18.00","17.80","17.90","+0.05","3,861",
"102/09/24","10,669,864","189,864,661","17.95","17.95","17.70","17.75","-0.15","2,931",
"102/09/25","11,789,049","207,456,804","17.75","17.90","17.40","17.65","-0.10","3,191",
"102/09/26","7,931,658","139,021,015","17.65","17.65","17.40","17.50","-0.15","2,546",
"102/09/27","7,883,700","138,553,019","17.55","17.80","17.50","17.60","+0.10","2,436",
"102/09/30","11,217,007","195,207,915","17.50","17.60","17.30","17.55","-0.05","2,894",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

