"10405る 9914 笷           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","837,973","196,210,179","232.00","236.00","231.00","233.50","+3.50","732",
"104/05/05","1,019,502","236,103,978","233.00","235.00","228.00","228.50","-5.00","827",
"104/05/06","488,790","113,203,458","228.50","233.50","228.00","233.50","+5.00","418",
"104/05/07","270,544","62,934,752","234.00","234.00","229.00","233.50"," 0.00","273",
"104/05/08","559,716","128,873,464","234.50","234.50","228.50","229.00","-4.50","488",
"104/05/11","731,281","167,346,859","233.00","233.00","226.50","226.50","-2.50","450",
"104/05/12","506,069","114,633,619","224.00","228.00","224.00","226.00","-0.50","479",
"104/05/13","683,516","152,421,308","226.00","227.50","221.00","222.50","-3.50","461",
"104/05/14","1,407,536","308,828,848","222.50","222.50","217.50","217.50","-5.00","1,146",
"104/05/15","1,427,679","305,770,534","219.00","219.50","212.50","214.00","-3.50","1,201",
"104/05/18","1,947,154","431,389,650","212.00","228.00","211.50","225.00","+11.00","1,123",
"104/05/19","655,328","146,141,644","225.00","225.00","221.50","223.00","-2.00","624",
"104/05/20","855,018","189,209,978","223.00","223.50","220.00","221.00","-2.00","714",
"104/05/21","883,311","191,574,330","219.00","219.00","215.00","215.00","-6.00","665",
"104/05/22","1,317,855","292,907,310","217.00","224.50","217.00","222.50","+7.50","1,008",
"104/05/25","551,905","122,063,862","220.00","224.00","219.00","221.00","-1.50","456",
"104/05/26","651,578","145,743,472","222.50","225.50","221.00","223.00","+2.00","479",
"104/05/27","980,917","221,529,825","224.00","227.50","222.00","225.50","+2.50","715",
"104/05/28","608,820","135,828,860","225.50","225.50","222.00","223.00","-2.50","569",
"104/05/29","939,282","207,927,822","221.00","222.50","220.00","221.50","-1.50","575",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

