"10105る 2371              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/05/02","9,634,586","78,110,996","8.00","8.19","7.95","8.17","+0.17","2,629",
"101/05/03","11,538,197","94,899,002","8.23","8.34","8.10","8.10","-0.07","3,295",
"101/05/04","6,175,699","50,348,977","8.10","8.22","8.10","8.12","+0.02","2,011",
"101/05/07","9,456,265","74,446,061","8.00","8.01","7.82","7.82","-0.30","2,364",
"101/05/08","6,699,562","52,393,156","7.84","7.89","7.79","7.80","-0.02","1,788",
"101/05/09","4,976,111","38,412,741","7.72","7.79","7.68","7.68","-0.12","1,550",
"101/05/10","5,177,896","39,968,309","7.68","7.79","7.68","7.73","+0.05","1,404",
"101/05/11","5,397,712","41,119,700","7.74","7.74","7.57","7.59","-0.14","1,549",
"101/05/14","5,647,152","42,620,674","7.61","7.66","7.46","7.51","-0.08","1,291",
"101/05/15","7,234,884","53,833,948","7.40","7.49","7.37","7.45","-0.06","1,255",
"101/05/16","16,808,073","120,653,786","7.12","7.33","7.10","7.10","-0.35","3,943",
"101/05/17","7,558,975","54,370,580","7.19","7.24","7.13","7.20","+0.10","2,157",
"101/05/18","11,052,600","77,480,250","7.09","7.09","6.99","6.99","-0.21","2,244",
"101/05/21","5,209,643","36,599,545","6.99","7.08","6.99","7.00","+0.01","1,382",
"101/05/22","8,153,921","57,501,716","7.05","7.09","7.00","7.09","+0.09","2,301",
"101/05/23","15,507,196","110,637,786","7.08","7.24","7.04","7.04","-0.05","3,354",
"101/05/24","13,274,194","91,752,397","7.07","7.11","6.75","6.78","-0.26","2,699",
"101/05/25","6,703,484","45,685,653","6.81","6.88","6.75","6.87","+0.09","1,775",
"101/05/28","4,156,035","28,454,472","6.93","6.93","6.80","6.87"," 0.00","1,529",
"101/05/29","15,889,676","112,748,637","6.93","7.19","6.93","7.14","+0.27","2,465",
"101/05/30","21,212,437","149,270,127","7.15","7.18","6.99","7.01","-0.13","5,937",
"101/05/31","164,515,448","1,092,883,113","6.90","6.92","6.52","6.55","-0.46","10,506",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

