"8912る 2301 腳           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 89/12/01","4,811,727","79,580,493","16.30","17.00","16.30","16.90","+0.10","1,367",
" 89/12/02","18,501,262","321,357,584","17.20","17.80","17.00","17.10","+0.20","4,070",
" 89/12/04","5,480,000","92,983,300","17.10","17.20","16.70","17.00","-0.10","1,423",
" 89/12/05","9,116,609","155,412,057","17.20","17.40","16.60","16.80","-0.20","2,496",
" 89/12/06","15,627,329","265,477,380","17.30","17.40","16.50","16.50","-0.30","3,292",
" 89/12/07","4,759,938","77,490,344","16.40","16.50","16.10","16.10","-0.40","1,153",
" 89/12/08","4,517,571","72,172,214","16.10","16.30","15.70","15.80","-0.30","1,480",
" 89/12/11","3,670,447","58,592,594","16.00","16.20","15.80","16.00","+0.20","1,180",
" 89/12/12","5,112,882","83,703,683","16.30","16.50","16.20","16.40","+0.40","1,532",
" 89/12/13","2,485,571","40,163,854","16.20","16.30","16.10","16.20","-0.20","818",
" 89/12/14","1,503,197","23,626,034","15.70","15.80","15.70","15.70","-0.50","586",
" 89/12/15","2,755,498","41,912,328","15.20","15.40","15.20","15.20","-0.50","965",
" 89/12/16","971,849","14,295,745","14.70","14.70","14.70","14.70","-0.50","358",
" 89/12/18","502,000","7,128,400","14.20","14.20","14.20","14.20","-0.50","133",
" 89/12/19","540,534","7,435,486","13.75","13.75","13.75","13.75","-0.45","206",
" 89/12/20","87,838","1,170,066","13.30","13.30","13.30","13.30","-0.45","76",
" 89/12/21","120,336","1,546,821","12.85","12.85","12.85","12.85","-0.45","65",
" 89/12/22","6,318,821","78,964,344","12.45","12.85","12.45","12.45","-0.40","1,407",
" 89/12/26","4,970,508","60,962,075","12.50","12.70","12.05","12.05","-0.40","1,098",
" 89/12/27","1,404,074","16,410,670","11.70","11.75","11.65","11.65","-0.40","311",
" 89/12/28","7,883,069","91,208,544","11.25","12.05","11.25","11.95","+0.30","1,773",
" 89/12/29","3,404,587","40,026,319","12.00","12.00","11.55","11.55","-0.40","911",
" 89/12/30","2,207,481","24,762,989","11.15","11.50","11.15","11.15","-0.40","714",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

