"10008る 6176 风祸             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/08/01","7,528,897","859,808,268","117.00","117.50","111.00","114.50","+1.50","4,564",
"100/08/02","7,642,143","886,994,969","114.50","118.50","113.00","116.00","+1.50","4,386",
"100/08/03","10,469,810","1,199,483,460","112.00","118.00","110.00","116.50","+0.50","5,668",
"100/08/04","11,536,193","1,288,465,426","118.00","118.00","108.50","108.50","-8.00","5,442",
"100/08/05","1,762,741","178,036,841","101.00","101.00","101.00","101.00","-7.50","767",
"100/08/08","20,339,899","1,948,413,804","95.00","97.80","94.00","96.00","-5.00","7,954",
"100/08/09","11,573,770","1,055,109,755","89.50","95.30","89.30","93.60","-2.40","5,654",
"100/08/10","13,789,680","1,325,031,452","95.60","97.60","94.30","94.50","+0.90","6,672",
"100/08/11","15,705,171","1,403,453,802","91.00","91.50","87.90","87.90","-6.60","6,731",
"100/08/12","13,058,747","1,195,160,577","88.90","93.50","88.80","91.00","+3.10","7,155",
"100/08/15","9,748,728","922,224,115","93.90","97.30","92.10","97.30","+6.30","5,047",
"100/08/16","14,847,578","1,442,229,232","97.40","100.00","94.00","94.00","-3.30","8,379",
"100/08/17","12,801,624","1,179,054,884","94.00","95.00","90.70","91.00","-3.00","7,455",
"100/08/18","16,358,040","1,423,869,546","88.60","89.50","85.00","86.50","-4.50","8,693",
"100/08/19","40,072,762","3,437,671,835","88.00","89.40","80.50","80.50","-6.00","16,825",
"100/08/22","29,505,177","2,369,843,497","80.50","84.30","76.50","79.20","-1.30","14,206",
"100/08/23","13,155,709","1,101,481,044","82.00","84.70","81.50","84.70","+5.50","6,290",
"100/08/24","22,483,631","2,016,977,458","86.80","90.60","86.80","90.60","+5.90","7,984",
"100/08/25","23,067,125","2,123,847,400","94.50","95.00","90.00","90.50","-0.10","10,190",
"100/08/26","15,371,540","1,435,580,952","95.30","95.30","91.50","94.50","+4.00","7,872",
"100/08/29","9,851,703","938,285,036","95.00","96.20","93.60","95.80","+1.30","5,629",
"100/08/30","15,771,474","1,535,174,394","96.30","99.50","95.00","95.80"," 0.00","8,264",
"100/08/31","12,683,722","1,203,882,179","95.10","97.30","93.30","95.70","-0.10","7,701",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

