"10112る 4938 ㎝河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","5,016,716","190,206,442","37.90","38.15","37.60","37.70","-0.20","2,426",
"101/12/04","8,309,570","312,462,462","37.30","37.85","37.30","37.60","-0.10","2,378",
"101/12/05","6,369,954","239,061,616","37.60","37.75","37.25","37.35","-0.25","2,957",
"101/12/06","5,721,165","212,266,826","37.35","37.65","36.65","36.80","-0.55","2,868",
"101/12/07","6,478,750","244,044,424","37.20","38.15","37.05","37.45","+0.65","3,333",
"101/12/10","7,892,203","293,323,000","37.90","38.00","36.75","37.20","-0.25","3,154",
"101/12/11","6,253,790","232,405,037","37.50","37.80","36.85","36.90","-0.30","3,281",
"101/12/12","3,968,620","148,254,482","37.50","37.60","37.15","37.40","+0.50","2,143",
"101/12/13","10,218,178","385,438,298","37.85","38.05","37.40","37.75","+0.35","3,710",
"101/12/14","7,480,844","279,174,528","37.40","37.70","37.10","37.15","-0.60","3,493",
"101/12/17","9,784,994","356,262,849","37.20","37.30","35.90","35.90","-1.25","4,418",
"101/12/18","8,449,767","306,839,107","35.90","36.65","35.90","36.35","+0.45","3,088",
"101/12/19","4,270,561","156,674,463","36.80","37.05","36.50","36.65","+0.30","2,053",
"101/12/20","5,660,259","206,977,160","36.40","36.85","36.25","36.50","-0.15","1,607",
"101/12/21","4,147,779","150,711,861","36.80","36.80","36.05","36.30","-0.20","1,828",
"101/12/22","2,544,308","92,573,719","36.55","36.80","36.20","36.20","-0.10","946",
"101/12/24","10,000,452","372,145,851","36.70","37.55","36.50","36.80","+0.60","4,102",
"101/12/25","5,356,061","200,208,102","37.20","37.65","36.85","37.40","+0.60","2,170",
"101/12/26","7,322,848","274,299,031","37.40","37.85","37.10","37.10","-0.30","2,851",
"101/12/27","8,377,007","313,661,479","37.10","37.65","37.10","37.30","+0.20","3,130",
"101/12/28","6,267,570","236,136,122","37.90","37.90","37.50","37.55","+0.25","3,225",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

