"10409る 5880 畐           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","10,076,119","137,796,327","13.80","13.80","13.55","13.65","-0.15","2,441",
"104/09/02","10,575,463","144,201,825","13.60","13.75","13.50","13.65"," 0.00","2,013",
"104/09/03","12,509,059","171,371,097","13.75","13.80","13.65","13.65"," 0.00","1,987",
"104/09/04","9,925,341","135,749,643","13.65","13.80","13.60","13.65"," 0.00","2,027",
"104/09/07","5,251,745","71,804,258","13.65","13.75","13.60","13.70","+0.05","1,360",
"104/09/08","4,217,032","57,649,470","13.70","13.75","13.65","13.65","-0.05","1,193",
"104/09/09","18,675,700","257,910,104","13.80","13.90","13.70","13.90","+0.25","4,515",
"104/09/10","16,552,393","230,307,387","13.85","14.05","13.80","14.05","+0.15","3,304",
"104/09/11","10,903,478","151,863,392","13.95","14.05","13.85","13.85","-0.20","3,237",
"104/09/14","10,372,706","143,048,946","13.85","14.00","13.70","13.75","-0.10","3,090",
"104/09/15","7,071,313","97,510,646","13.85","13.85","13.70","13.80","+0.05","2,475",
"104/09/16","7,499,376","103,857,306","13.85","13.90","13.75","13.90","+0.10","2,483",
"104/09/17","16,231,358","228,266,090","13.95","14.20","13.95","14.15","+0.25","3,616",
"104/09/18","14,901,131","210,168,195","14.15","14.30","14.00","14.05","-0.10","2,438",
"104/09/21","8,649,723","119,878,422","14.00","14.00","13.80","13.85","-0.20","2,673",
"104/09/22","5,698,337","78,809,931","13.85","13.90","13.80","13.85"," 0.00","1,840",
"104/09/23","11,082,154","151,492,901","13.80","13.85","13.60","13.60","-0.25","3,022",
"104/09/24","8,740,246","118,221,050","13.60","13.65","13.45","13.45","-0.15","3,166",
"104/09/25","8,232,901","110,464,747","13.50","13.50","13.35","13.40","-0.05","2,484",
"104/09/30","15,870,540","214,049,004","13.30","13.60","13.30","13.60","+0.20","3,728",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

