"106年01月 2609 陽明             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/01/03","23,059,063","114,275,869","4.94","5.03","4.87","4.93","+0.11","4,105",
"106/01/04","11,067,608","54,306,728","4.95","4.98","4.86","4.89","-0.04","2,070",
"106/01/05","12,284,323","60,719,774","4.89","4.98","4.89","4.96","+0.07","3,236",
"106/01/06","17,899,677","89,990,173","4.98","5.07","4.97","5.01","+0.05","3,498",
"106/01/09","10,985,659","55,014,693","5.05","5.09","4.97","4.98","-0.03","2,274",
"106/01/10","8,349,308","41,945,076","5.00","5.06","4.99","5.01","+0.03","1,625",
"106/01/11","39,182,320","203,826,494","5.02","5.38","5.02","5.18","+0.17","6,603",
"106/01/12","26,728,107","142,449,266","5.25","5.39","5.25","5.37","+0.19","4,622",
"106/01/13","31,663,521","173,966,128","5.47","5.57","5.40","5.52","+0.15","5,559",
"106/01/16","23,205,418","125,717,337","5.60","5.60","5.31","5.31","-0.21","4,535",
"106/01/17","13,622,906","72,951,553","5.31","5.45","5.30","5.35","+0.04","3,095",
"106/01/18","9,618,234","51,836,882","5.35","5.45","5.32","5.43","+0.08","2,249",
"106/01/19","23,960,894","134,029,675","5.52","5.68","5.46","5.58","+0.15","4,327",
"106/01/20","11,531,236","64,440,159","5.60","5.65","5.53","5.55","-0.03","1,904",
"106/01/23","11,586,694","65,138,018","5.74","5.74","5.57","5.58","+0.03","2,113",
"106/01/24","17,741,450","98,870,650","5.58","5.69","5.47","5.59","+0.01","3,603",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

