"10507る 6269 皃             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","1,565,005","130,804,608","83.60","84.00","83.30","83.50","+0.50","899",
"105/07/04","1,086,445","90,326,776","83.80","83.80","82.80","82.90","-0.60","671",
"105/07/05","2,403,795","201,690,539","83.10","84.50","83.10","83.70","+0.80","1,414",
"105/07/06","2,559,242","210,599,663","83.30","83.30","81.80","82.30","-1.40","1,475",
"105/07/07","1,500,675","123,797,109","83.00","83.00","82.10","82.40","+0.10","902",
"105/07/11","3,337,714","280,463,720","83.50","85.00","82.40","84.00","+1.60","2,182",
"105/07/12","2,247,287","187,443,345","83.90","84.00","82.90","83.20","-0.80","1,489",
"105/07/13","1,551,795","128,908,085","83.50","83.80","82.80","83.10","-0.10","941",
"105/07/14","3,525,697","297,021,786","83.10","85.00","83.00","84.70","+1.60","2,083",
"105/07/15","5,981,901","513,736,385","85.50","86.30","85.20","85.30","+0.60","3,473",
"105/07/18","2,047,365","174,543,225","85.50","86.20","84.70","85.30"," 0.00","1,249",
"105/07/19","3,834,860","330,897,205","86.20","87.00","85.30","85.90","+0.60","2,542",
"105/07/20","1,779,011","152,110,728","85.90","86.30","85.00","85.40","-0.50","1,067",
"105/07/21","3,349,884","288,924,576","86.30","86.80","85.80","86.30","+0.90","1,873",
"105/07/22","8,331,424","735,745,022","87.10","89.20","87.10","88.30","+2.00","5,055",
"105/07/25","4,857,670","422,008,207","88.70","88.90","85.70","86.30","-2.00","3,077",
"105/07/26","3,400,374","293,310,838","86.00","87.40","85.00","87.40","+1.10","2,160",
"105/07/27","5,266,479","462,816,406","88.60","88.70","86.80","87.30","-0.10","3,312",
"105/07/28","7,613,774","650,602,916","87.40","88.00","83.50","83.70","-3.60","4,529",
"105/07/29","13,025,597","1,096,025,111","84.30","85.30","82.50","85.00","+1.30","6,032",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

