"10401る 8046 玭筿             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","518,609","21,392,698","41.50","41.60","40.85","41.30","-0.35","396",
"104/01/06","1,067,430","43,829,956","40.95","41.55","40.85","40.90","-0.40","652",
"104/01/07","968,030","39,530,373","40.90","41.10","40.65","40.70","-0.20","642",
"104/01/08","4,815,524","200,507,696","40.80","42.05","40.80","41.85","+1.15","2,459",
"104/01/09","2,580,539","106,586,609","41.90","41.90","41.00","41.00","-0.85","1,426",
"104/01/12","1,202,240","49,111,603","41.00","41.15","40.65","40.65","-0.35","803",
"104/01/13","803,870","33,002,234","40.65","41.25","40.65","41.25","+0.60","437",
"104/01/14","1,364,483","56,388,986","41.45","41.75","40.90","41.70","+0.45","639",
"104/01/15","11,970,947","519,034,675","42.30","44.50","42.15","43.65","+1.95","5,294",
"104/01/16","4,867,331","208,221,312","44.00","44.05","41.90","41.90","-1.75","2,631",
"104/01/19","1,868,632","78,437,413","42.90","42.90","41.20","41.40","-0.50","1,133",
"104/01/20","1,491,813","63,092,288","41.70","42.60","41.70","42.20","+0.80","1,035",
"104/01/21","1,620,036","69,205,633","42.40","43.10","42.30","42.65","+0.45","957",
"104/01/22","1,160,859","49,667,493","42.70","43.10","42.55","42.55","-0.10","695",
"104/01/23","6,086,970","266,039,620","43.50","44.20","42.90","44.10","+1.55","2,730",
"104/01/26","3,984,304","173,791,208","44.00","44.05","43.15","43.30","-0.80","1,841",
"104/01/27","8,127,508","363,917,479","43.85","45.90","43.55","45.20","+1.90","3,986",
"104/01/28","6,779,604","307,049,155","44.90","45.90","44.60","44.95","-0.25","3,310",
"104/01/29","3,116,628","139,729,021","45.30","45.50","44.45","44.55","-0.40","1,664",
"104/01/30","2,487,450","111,470,807","44.80","45.40","44.50","44.60","+0.05","1,463",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

