"107年03月 2377 微星             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/03/01","14,622,764","1,286,604,268","86.80","89.90","85.50","89.90","+4.40","8,011",
"107/03/02","8,205,854","717,004,506","88.20","88.60","86.50","87.10","-2.80","4,982",
"107/03/05","4,957,874","429,509,464","87.50","87.60","86.00","86.00","-1.10","3,403",
"107/03/06","4,795,339","417,926,851","87.30","87.90","86.70","87.20","+1.20","2,914",
"107/03/07","22,905,061","2,062,480,800","87.80","91.30","87.50","90.90","+3.70","11,004",
"107/03/08","17,250,422","1,585,947,410","92.30","94.20","89.30","90.10","-0.80","10,224",
"107/03/09","5,393,132","484,127,061","89.40","91.10","88.60","90.10"," 0.00","3,703",
"107/03/12","9,144,362","821,483,080","90.70","91.20","88.70","90.00","-0.10","5,732",
"107/03/13","6,682,134","602,961,859","90.20","91.90","89.30","89.30","-0.70","3,874",
"107/03/14","5,281,909","472,488,383","89.70","90.40","88.80","89.00","-0.30","3,064",
"107/03/15","6,394,274","580,401,156","89.60","91.60","89.20","90.80","+1.80","4,016",
"107/03/16","5,514,226","502,593,443","92.70","92.70","90.50","90.50","-0.30","3,256",
"107/03/19","4,435,748","397,698,135","90.50","90.50","88.90","89.50","-1.00","2,945",
"107/03/20","4,130,104","368,667,056","88.90","90.70","88.20","89.00","-0.50","2,432",
"107/03/21","13,223,494","1,215,922,032","89.50","93.20","89.50","92.80","+3.80","7,242",
"107/03/22","11,476,899","1,079,293,806","92.70","95.20","92.00","94.50","+1.70","6,497",
"107/03/23","7,945,671","721,596,218","90.50","92.60","89.80","90.10","-4.40","4,967",
"107/03/26","15,789,550","1,499,703,074","90.00","97.50","90.00","97.30","+7.20","9,325",
"107/03/27","17,686,519","1,754,064,288","98.00","101.00","96.50","98.50","+1.20","10,110",
"107/03/28","10,253,946","1,009,250,990","97.80","99.70","96.50","97.80","-0.70","6,084",
"107/03/29","8,281,652","813,393,863","98.40","99.40","97.20","97.70","-0.10","4,776",
"107/03/30","15,699,843","1,531,381,997","99.90","101.00","94.70","95.60","-2.10","8,881",
"107/03/31","2,622,372","250,278,104","96.20","96.50","95.00","95.20","-0.40","1,844",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

