"107年02月 9938 百和             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/02/01","987,816","97,949,455","101.50","101.50","98.50","98.50","-2.00","831",
"107/02/02","518,772","51,116,070","98.30","99.40","97.70","98.80","+0.30","428",
"107/02/05","445,021","43,454,879","97.20","98.60","96.30","98.40","-0.40","380",
"107/02/06","1,943,473","181,858,189","96.80","96.80","91.00","91.80","-6.60","1,221",
"107/02/07","1,955,953","192,419,567","94.10","100.50","94.00","99.00","+7.20","1,511",
"107/02/08","1,635,300","161,907,548","98.90","102.00","97.50","99.00"," 0.00","1,202",
"107/02/09","1,418,674","134,215,699","94.10","95.90","93.00","94.90","-4.10","1,000",
"107/02/12","1,336,400","129,013,599","96.10","97.20","95.20","97.10","+2.20","994",
"107/02/21","2,098,134","201,007,530","99.00","99.30","94.20","94.80","-2.30","1,622",
"107/02/22","1,661,199","155,734,383","95.00","95.00","93.30","93.40","-1.40","1,260",
"107/02/23","1,441,400","135,546,000","93.60","95.20","93.00","94.00","+0.60","1,031",
"107/02/26","1,027,819","98,036,329","94.90","95.90","94.50","95.40","+1.40","777",
"107/02/27","1,186,403","115,200,745","96.00","97.90","95.50","97.50","+2.10","905",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

