"9105る 2352 ㄎ笷           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/05/02","23,654,105","1,823,635,285","80.50","80.50","74.50","74.50","-5.00","6,040",
" 91/05/03","21,540,707","1,623,935,686","74.00","77.00","73.50","76.50","+2.00","6,148",
" 91/05/06","17,048,508","1,259,568,293","75.00","75.50","72.50","74.50","-2.00","4,393",
" 91/05/07","21,365,130","1,621,536,537","74.00","77.00","74.00","76.00","+1.50","5,191",
" 91/05/08","12,942,538","977,085,609","76.50","77.00","74.00","74.00","-2.00","3,821",
" 91/05/09","17,860,040","1,342,957,502","76.50","77.00","74.00","74.00"," 0.00","4,477",
" 91/05/10","29,375,296","2,096,272,345","73.50","74.00","69.00","74.00"," 0.00","7,474",
" 91/05/13","7,544,957","539,276,860","71.00","72.50","71.00","72.00","-2.00","2,807",
" 91/05/14","9,428,796","682,801,775","72.50","73.50","71.50","71.50","-0.50","3,223",
" 91/05/15","23,718,609","1,740,846,433","72.50","74.50","72.50","74.50","+3.00","6,024",
" 91/05/16","7,121,636","519,792,515","74.50","74.50","72.00","72.00","-2.50","2,274",
" 91/05/17","13,175,199","941,637,920","72.50","73.00","70.00","70.50","-1.50","4,295",
" 91/05/20","22,495,536","1,542,926,344","69.50","69.50","67.50","68.50","-2.00","4,605",
" 91/05/21","23,461,826","1,539,674,629","67.50","68.50","64.00","64.00","-4.50","5,079",
" 91/05/22","25,788,752","1,698,453,635","64.00","68.00","64.00","68.00","+4.00","5,732",
" 91/05/23","11,612,233","786,471,193","68.00","68.50","67.00","67.50","-0.50","2,998",
" 91/05/24","29,369,236","2,096,587,279","68.50","72.00","68.50","72.00","+4.50","6,637",
" 91/05/27","14,792,305","1,074,669,351","71.00","73.50","71.00","73.00","+1.00","4,476",
" 91/05/28","11,490,142","842,345,847","73.50","74.50","72.00","72.50","-0.50","3,464",
" 91/05/29","7,514,485","533,871,023","72.00","72.00","70.50","70.50","-2.00","2,317",
" 91/05/30","14,571,350","1,044,099,799","71.50","73.00","70.50","71.50","+1.00","3,735",
" 91/05/31","9,863,749","704,959,812","72.00","72.50","70.50","72.50","+1.00","3,185",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

