"106年10月 2106 建大             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/10/02","480,862","20,420,379","42.65","42.70","42.30","42.45","-0.20","305",
"106/10/03","653,088","27,700,295","42.45","42.65","42.35","42.65","+0.20","439",
"106/10/05","586,889","25,116,196","42.70","43.10","42.60","42.95","+0.30","367",
"106/10/06","720,215","30,761,797","42.90","42.95","42.55","42.70","-0.25","447",
"106/10/11","668,293","28,480,372","42.70","43.00","42.50","42.60","-0.10","314",
"106/10/12","680,738","28,914,610","42.70","42.80","42.35","42.50","-0.10","482",
"106/10/13","766,461","32,395,638","42.50","42.50","42.20","42.30","-0.20","381",
"106/10/16","719,863","30,277,196","42.30","42.35","41.90","42.00","-0.30","510",
"106/10/17","776,449","32,474,758","42.40","42.40","41.45","41.80","-0.20","445",
"106/10/18","881,565","36,553,274","41.90","41.95","41.20","41.35","-0.45","572",
"106/10/19","628,334","25,910,818","41.35","41.40","41.15","41.25","-0.10","364",
"106/10/20","1,899,385","77,060,485","41.25","41.40","40.00","40.00","-1.25","812",
"106/10/23","1,055,959","43,161,414","40.50","41.35","40.25","40.90","+0.90","635",
"106/10/24","753,916","31,190,044","41.20","41.75","41.10","41.65","+0.75","520",
"106/10/25","557,946","23,015,836","41.65","41.65","41.00","41.00","-0.65","368",
"106/10/26","896,956","36,393,856","40.95","41.30","40.30","40.45","-0.55","617",
"106/10/27","818,918","32,952,393","40.40","40.40","40.10","40.20","-0.25","480",
"106/10/30","278,019","11,179,950","40.70","40.70","40.00","40.15","-0.05","211",
"106/10/31","960,074","38,461,560","40.15","40.40","39.90","40.00","-0.15","587",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

