"106年01月 2867 三商壽           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/01/03","1,059,440","18,000,880","17.00","17.05","16.90","17.05","+0.05","639",
"106/01/04","1,671,446","28,692,862","17.10","17.25","17.05","17.25","+0.20","1,012",
"106/01/05","4,594,003","79,814,189","17.25","17.50","17.20","17.40","+0.15","1,520",
"106/01/06","2,899,075","50,187,689","17.45","17.45","17.20","17.35","-0.05","1,086",
"106/01/09","2,253,096","38,970,687","17.45","17.45","17.20","17.25","-0.10","913",
"106/01/10","2,137,948","36,563,654","17.25","17.25","17.05","17.10","-0.15","1,061",
"106/01/11","1,347,472","23,185,482","17.20","17.30","17.10","17.20","+0.10","604",
"106/01/12","1,325,501","22,916,913","17.25","17.35","17.25","17.25","+0.05","530",
"106/01/13","1,518,215","26,215,745","17.20","17.35","17.20","17.30","+0.05","558",
"106/01/16","2,531,171","43,196,757","17.20","17.20","17.00","17.00","-0.30","652",
"106/01/17","2,981,692","50,507,373","17.00","17.05","16.85","17.00"," 0.00","926",
"106/01/18","2,279,572","38,733,224","16.95","17.15","16.85","17.00"," 0.00","969",
"106/01/19","1,621,723","27,582,141","16.95","17.10","16.85","17.05","+0.05","414",
"106/01/20","671,640","11,445,294","16.95","17.10","16.95","17.05"," 0.00","265",
"106/01/23","1,390,647","23,734,299","17.05","17.15","16.95","17.05"," 0.00","472",
"106/01/24","3,465,853","59,909,264","17.15","17.45","17.15","17.30","+0.25","1,040",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

