"9112る 2887 穝           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 91/12/02","6,488,422","103,884,554","16.10","16.40","15.80","16.20","+0.10","962",
" 91/12/03","11,384,096","187,188,717","16.20","16.70","16.10","16.60","+0.40","1,388",
" 91/12/04","11,450,732","189,445,206","16.50","16.80","16.30","16.70","+0.10","909",
" 91/12/05","7,448,379","126,841,326","16.90","17.20","16.70","17.20","+0.50","1,411",
" 91/12/06","2,783,535","47,543,084","17.20","17.20","16.90","17.00","-0.20","541",
" 91/12/09","12,656,341","222,048,661","17.50","17.80","17.20","17.70","+0.70","1,539",
" 91/12/10","8,646,356","149,891,518","17.50","17.60","17.00","17.60","-0.10","1,274",
" 91/12/11","29,083,738","524,098,874","17.70","18.50","17.60","18.00","+0.40","3,211",
" 91/12/12","10,377,088","181,267,109","18.00","18.00","17.10","17.50","-0.50","1,230",
" 91/12/13","10,132,885","169,535,092","17.10","17.40","16.30","16.60","-0.90","1,489",
" 91/12/16","3,552,841","59,118,781","16.40","16.90","16.30","16.80","+0.20","679",
" 91/12/17","3,395,606","56,804,831","16.80","16.90","16.50","16.50","-0.30","729",
" 91/12/18","3,345,889","55,276,464","16.70","16.70","16.40","16.60","+0.10","555",
" 91/12/19","4,602,743","77,363,447","16.50","17.00","16.50","17.00","+0.40","823",
" 91/12/20","15,676,204","273,920,879","17.20","17.80","17.00","17.20","+0.20","2,334",
" 91/12/23","20,965,398","373,983,052","17.60","18.00","17.50","18.00","+0.80","2,392",
" 91/12/24","40,688,956","728,332,091","17.90","18.30","17.50","18.00"," 0.00","2,850",
" 91/12/25","21,458,444","379,947,623","18.00","18.10","17.30","17.60","-0.40","1,577",
" 91/12/26","13,407,938","236,725,286","17.60","17.80","17.20","17.80","+0.20","1,204",
" 91/12/27","53,089,856","979,776,209","17.80","18.90","17.80","18.00","+0.20","5,754",
" 91/12/30","19,339,974","342,889,186","17.70","18.00","17.40","17.70","-0.30","3,149",
" 91/12/31","14,210,764","249,048,260","17.70","18.00","17.10","17.80","+0.10","2,251",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

