"9503る 1722              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/03/01","6,230,750","251,645,504","39.80","40.90","39.50","40.50","+0.80","1,775",
" 95/03/02","6,607,490","268,236,540","40.70","41.05","39.90","40.50"," 0.00","1,744",
" 95/03/03","3,455,241","138,139,215","40.55","40.95","39.60","39.60","-0.90","1,004",
" 95/03/06","4,189,724","166,058,378","39.50","40.00","39.30","39.40","-0.20","986",
" 95/03/07","2,447,847","95,327,358","39.20","39.40","38.60","38.65","-0.75","854",
" 95/03/08","2,314,030","90,318,363","38.85","39.30","38.75","39.10","+0.45","654",
" 95/03/09","3,592,590","143,191,009","39.10","40.15","39.05","40.00","+0.90","1,102",
" 95/03/10","4,236,400","169,403,636","40.00","40.20","39.80","39.80","-0.20","896",
" 95/03/13","2,703,999","108,760,705","40.00","40.40","40.00","40.25","+0.45","593",
" 95/03/14","3,548,200","142,332,799","40.25","40.40","39.80","39.95","-0.30","989",
" 95/03/15","3,389,800","133,559,170","39.80","39.95","39.15","39.35","-0.60","894",
" 95/03/16","3,652,000","142,693,647","39.35","39.55","38.75","38.75","-0.60","879",
" 95/03/17","3,220,000","124,069,947","38.80","38.80","38.45","38.50","-0.25","836",
" 95/03/20","3,371,000","130,253,449","38.50","38.95","38.50","38.65","+0.15","820",
" 95/03/21","1,924,800","74,603,389","38.65","39.05","38.65","38.75","+0.10","526",
" 95/03/22","3,580,614","136,318,548","38.75","38.75","37.95","37.95","-0.80","1,245",
" 95/03/23","2,383,517","89,888,885","37.95","38.05","37.35","37.45","-0.50","918",
" 95/03/24","3,624,083","135,862,936","37.45","37.85","37.30","37.40","-0.05","997",
" 95/03/27","3,146,221","119,611,907","37.80","38.50","37.60","38.30","+0.90","1,015",
" 95/03/28","2,140,022","82,295,943","38.50","38.70","38.30","38.60","+0.30","505",
" 95/03/29","2,077,998","80,869,072","38.60","39.10","38.60","39.10","+0.50","672",
" 95/03/30","2,653,602","103,594,578","39.10","39.20","38.60","39.20","+0.10","568",
" 95/03/31","1,587,600","62,241,529","39.20","39.50","38.90","39.00","-0.20","448",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

