"10406る 4958 坎供-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","4,431,221","479,131,089","109.00","110.00","106.50","109.00"," 0.00","1,822",
"104/06/02","4,865,688","539,230,836","109.50","113.00","109.00","109.50","+0.50","2,207",
"104/06/03","5,155,161","572,971,129","109.50","112.50","109.50","109.50"," 0.00","2,460",
"104/06/04","6,706,952","732,798,768","111.00","111.50","107.50","109.00","-0.50","2,645",
"104/06/05","4,174,296","449,255,911","109.50","110.50","105.50","109.50","+0.50","1,761",
"104/06/08","2,959,998","327,713,777","110.00","112.00","109.50","110.50","+1.00","1,796",
"104/06/09","5,353,509","573,942,195","111.50","111.50","104.00","105.50","-5.00","2,817",
"104/06/10","5,162,425","541,957,911","105.50","107.50","102.50","104.50","-1.00","2,914",
"104/06/11","4,935,859","528,262,413","105.00","109.00","105.00","107.00","+2.50","2,359",
"104/06/12","3,340,450","361,390,375","107.00","109.00","106.50","108.00","+1.00","1,395",
"104/06/15","4,138,790","433,775,660","107.50","108.00","103.00","104.00","-4.00","2,319",
"104/06/16","4,596,805","467,467,710","103.50","104.50","99.90","102.50","-1.50","2,601",
"104/06/17","2,546,259","265,286,936","103.50","105.00","102.50","104.00","+1.50","1,779",
"104/06/18","3,122,746","326,229,457","104.00","105.50","103.50","104.50","+0.50","1,350",
"104/06/22","5,246,786","569,996,065","104.50","111.00","104.50","109.50","+5.00","2,639",
"104/06/23","2,832,784","312,183,062","110.50","111.50","109.00","109.00","-0.50","1,620",
"104/06/24","1,202,055","132,029,550","110.50","110.50","109.00","110.00","+1.00","841",
"104/06/25","6,738,248","763,995,272","111.00","115.00","111.00","114.00","+4.00","3,846",
"104/06/26","3,185,776","359,871,522","114.00","114.50","111.50","111.50","-2.50","2,072",
"104/06/29","6,409,717","687,650,142","109.50","110.50","105.00","105.00","-6.50","2,906",
"104/06/30","5,291,945","566,119,087","105.00","109.00","105.00","108.00","+3.00","2,443",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

