"10301る 2408 玭ㄈ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","8,098,748","34,128,868","4.08","4.24","4.08","4.24","+0.23","537",
"103/01/03","7,091,466","30,682,360","4.28","4.50","4.28","4.50","+0.26","612",
"103/01/06","10,881,416","52,339,590","4.81","4.81","4.81","4.81","+0.31","776",
"103/01/07","9,312,585","47,866,655","5.14","5.14","5.14","5.14","+0.33","605",
"103/01/08","5,074,917","27,861,271","5.49","5.49","5.49","5.49","+0.35","352",
"103/01/09","23,088,715","135,530,730","5.87","5.87","5.87","5.87","+0.38","1,207",
"103/01/10","38,038,171","224,982,464","6.27","6.27","5.50","5.85","-0.02","2,652",
"103/01/13","16,916,213","101,292,090","5.99","6.00","5.95","5.95","+0.10","1,133",
"103/01/14","11,165,005","65,631,864","5.95","5.95","5.80","5.92","-0.03","673",
"103/01/15","17,186,544","102,437,080","5.93","5.99","5.92","5.92"," 0.00","782",
"103/01/16","11,409,252","65,217,362","5.92","5.92","5.51","5.51","-0.41","719",
"103/01/17","10,648,063","54,624,555","5.13","5.13","5.13","5.13","-0.38","621",
"103/01/20","13,896,340","69,935,551","4.80","5.26","4.80","5.26","+0.13","781",
"103/01/21","7,434,917","37,762,004","5.19","5.19","5.00","5.00","-0.26","437",
"103/01/22","4,903,064","24,976,100","5.28","5.28","5.00","5.00"," 0.00","390",
"103/01/23","3,949,329","19,747,031","5.00","5.05","4.92","5.05","+0.05","306",
"103/01/24","3,769,569","18,803,711","5.06","5.06","4.92","5.05"," 0.00","340",
"103/01/27","5,610,070","27,959,089","4.81","5.03","4.81","5.00","-0.05","348",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

