"8904る 2392 タ碤             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 89/04/01","4,061,011","626,415,635","150.00","158.00","148.50","158.00","+8.50","1,840",
" 89/04/05","3,482,000","537,562,000","156.00","158.00","150.00","152.00","-6.00","1,639",
" 89/04/06","2,753,606","401,377,149","152.00","152.00","141.50","141.50","-10.50","1,630",
" 89/04/07","4,911,126","701,743,726","141.00","147.00","140.00","144.50","+3.00","2,203",
" 89/04/08","3,578,570","522,542,946","145.50","150.00","142.50","146.50","+2.00","1,968",
" 89/04/10","3,908,000","581,427,500","147.00","152.00","143.50","149.00","+2.50","1,650",
" 89/04/11","3,301,000","477,659,500","144.00","147.50","142.50","143.50","-5.50","1,735",
" 89/04/12","2,895,510","414,296,316","142.50","145.50","141.00","142.00","-1.50","1,385",
" 89/04/13","2,159,004","294,530,564","139.00","140.00","133.00","134.00","-8.00","1,140",
" 89/04/14","1,501,317","197,816,763","132.00","137.00","128.00","129.00","-5.00","801",
" 89/04/15","1,457,000","175,399,500","120.00","123.50","120.00","120.00","-9.00","740",
" 89/04/17","1,848,000","225,494,000","122.50","125.00","119.50","121.50","+1.50","950",
" 89/04/18","2,401,120","306,348,279","129.00","130.00","125.00","130.00","+8.50","1,128",
" 89/04/19","2,823,000","377,374,000","135.00","138.00","130.00","130.00"," 0.00","1,431",
" 89/04/20","1,688,017","213,939,697","132.00","134.00","122.50","125.00","-5.00","960",
" 89/04/21","1,311,000","164,765,500","125.00","128.00","123.00","123.50","-1.50","728",
" 89/04/24","1,080,146","129,031,437","124.00","124.00","118.00","118.00","-5.50","574",
" 89/04/25","1,245,861","145,155,081","112.00","120.50","112.00","119.00","+1.00","713",
" 89/04/26","920,255","105,849,687","120.00","121.50","111.00","112.00","-7.00","628",
" 89/04/27","659,297","74,228,089","115.00","115.00","110.00","112.00"," 0.00","405",
" 89/04/28","1,791,000","206,295,500","113.00","119.50","111.00","119.50","+7.50","845",
" 89/04/29","1,502,626","178,797,426","119.50","122.00","115.00","119.50"," 0.00","914",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

