"10006る 2823 い关             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","16,627,720","547,695,911","32.90","33.10","32.70","32.80","-0.10","4,164",
"100/06/02","13,017,783","420,738,546","32.40","32.60","32.15","32.25","-0.55","3,866",
"100/06/03","9,714,560","314,232,349","32.30","32.55","32.20","32.40","+0.15","2,539",
"100/06/07","21,303,165","698,965,195","32.40","33.25","32.05","33.10","+0.70","5,278",
"100/06/08","9,871,828","324,351,080","33.15","33.20","32.50","32.50","-0.60","2,809",
"100/06/09","18,863,191","621,190,753","32.55","33.30","32.45","33.10","+0.60","5,154",
"100/06/10","67,957,616","2,325,297,389","33.90","34.80","33.30","33.30","+0.20","14,826",
"100/06/13","52,097,349","1,782,247,189","33.80","34.45","33.75","34.40","+1.10","11,358",
"100/06/14","27,210,116","936,207,083","34.60","34.75","34.05","34.50","+0.10","7,485",
"100/06/15","29,799,658","1,028,392,418","34.75","34.75","34.30","34.60","+0.10","6,679",
"100/06/16","26,229,534","895,658,757","34.30","34.45","33.70","34.00","-0.60","5,272",
"100/06/17","26,390,358","908,561,750","34.40","34.70","33.90","34.60","+0.60","6,431",
"100/06/20","22,712,144","787,539,743","34.80","35.10","33.85","33.85","-0.75","5,834",
"100/06/21","18,977,614","652,556,297","33.95","34.80","33.95","34.80","+0.95","5,092",
"100/06/22","58,631,574","2,115,099,272","35.00","37.00","35.00","36.70","+1.90","15,888",
"100/06/23","22,353,252","812,830,383","36.50","36.50","36.20","36.30","-0.40","5,998",
"100/06/24","29,165,133","1,059,555,715","36.50","36.65","35.85","36.60","+0.30","6,478",
"100/06/27","25,193,360","912,170,024","36.10","36.40","35.85","36.30","-0.30","5,719",
"100/06/28","23,880,586","856,039,027","36.35","36.35","35.35","35.55","-0.75","6,693",
"100/06/29","31,478,721","1,147,247,256","35.75","36.85","35.60","36.65","+1.10","8,469",
"100/06/30","46,715,690","1,766,209,503","36.95","38.60","36.90","38.00","+1.35","12,557",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

