"105年09月 1402 遠東新           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/09/01","5,437,234","126,718,324","23.40","23.50","23.20","23.30","-0.10","2,628",
"105/09/02","3,770,289","88,629,042","23.40","23.60","23.30","23.55","+0.25","1,257",
"105/09/05","4,312,294","103,476,763","23.60","24.10","23.60","24.05","+0.50","2,110",
"105/09/06","6,910,505","169,165,049","24.05","24.80","24.00","24.80","+0.75","3,258",
"105/09/07","5,280,426","130,547,875","24.80","24.95","24.50","24.65","-0.15","2,725",
"105/09/08","5,489,962","135,051,905","24.45","24.85","24.45","24.50","-0.15","2,829",
"105/09/09","3,462,479","84,102,983","24.30","24.50","24.20","24.30","-0.20","1,269",
"105/09/10","1,633,129","39,178,479","24.00","24.10","23.90","24.00","-0.30","597",
"105/09/12","4,246,096","100,838,527","23.80","23.95","23.70","23.75","-0.25","1,661",
"105/09/13","5,468,084","128,745,167","23.65","23.80","23.45","23.50","-0.25","2,654",
"105/09/14","5,262,597","123,813,260","23.35","23.70","23.35","23.55","+0.05","1,493",
"105/09/19","8,537,491","199,996,946","23.60","23.65","23.30","23.35","-0.20","2,539",
"105/09/20","2,252,273","52,956,483","23.40","23.60","23.35","23.50","+0.15","1,222",
"105/09/21","3,159,890","74,523,878","23.45","23.75","23.40","23.70","+0.20","1,587",
"105/09/22","1,832,999","43,428,913","23.80","23.85","23.60","23.70"," 0.00","726",
"105/09/23","3,246,469","76,982,797","23.70","23.80","23.60","23.80","+0.10","1,816",
"105/09/26","1,329,350","31,561,650","23.80","23.80","23.70","23.75","-0.05","542",
"105/09/29","5,022,457","119,487,039","23.85","23.95","23.60","23.75"," 0.00","2,114",
"105/09/30","5,342,475","125,644,320","23.75","23.75","23.45","23.45","-0.30","2,043",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

