"9302る 2204 い地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 93/02/02","4,191,442","256,998,046","61.50","62.00","60.50","61.00","-0.50","1,284",
" 93/02/03","6,665,499","400,203,278","61.00","61.00","59.50","60.00","-1.00","1,580",
" 93/02/04","15,351,245","951,549,903","61.00","63.00","60.50","62.00","+2.00","3,777",
" 93/02/05","36,154,883","2,366,439,278","63.00","66.00","63.00","66.00","+4.00","6,875",
" 93/02/06","56,445,679","3,860,749,079","67.00","70.50","65.50","69.00","+3.00","10,622",
" 93/02/09","12,212,136","837,505,042","69.50","69.50","68.00","68.00","-1.00","3,299",
" 93/02/10","9,971,019","682,206,971","68.00","69.50","67.50","68.00"," 0.00","2,665",
" 93/02/11","23,623,680","1,647,379,949","68.00","70.50","68.00","70.00","+2.00","4,839",
" 93/02/12","13,136,151","917,954,579","70.50","71.00","68.00","68.00","-2.00","3,063",
" 93/02/13","5,140,636","353,030,124","69.00","69.50","68.00","68.50","+0.50","1,553",
" 93/02/16","12,921,810","904,787,988","68.50","71.00","68.50","71.00","+2.50","3,101",
" 93/02/17","11,911,794","853,673,728","71.50","73.00","70.50","70.50","-0.50","3,152",
" 93/02/18","5,275,430","371,708,424","71.50","71.50","70.00","70.00","-0.50","1,522",
" 93/02/19","9,950,080","686,484,300","70.00","70.50","68.00","68.50","-1.50","2,586",
" 93/02/20","8,698,684","594,648,897","69.00","69.00","68.00","68.00","-0.50","2,236",
" 93/02/23","8,596,015","574,709,538","68.00","68.00","66.50","66.50","-1.50","2,105",
" 93/02/24","8,351,997","556,398,695","66.50","67.50","66.00","66.00","-0.50","1,885",
" 93/02/25","11,818,467","784,251,001","66.50","67.00","65.50","67.00","+1.00","1,957",
" 93/02/26","6,084,207","409,903,397","67.50","68.00","66.50","67.00"," 0.00","1,419",
" 93/02/27","5,000,904","338,531,011","68.00","68.50","66.50","67.00"," 0.00","1,617",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

