"10106る 6286 ミ繠             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/06/01","1,333,928","233,296,647","177.00","180.50","170.50","171.50","-7.50","1,161",
"101/06/04","1,964,607","329,513,190","166.00","171.00","165.00","167.50","-4.00","1,526",
"101/06/05","1,032,300","178,943,848","171.50","175.50","171.50","173.50","+6.00","795",
"101/06/06","768,520","135,294,798","175.50","178.00","173.50","177.50","+4.00","644",
"101/06/07","1,250,035","223,880,230","180.00","181.00","176.50","176.50","-1.00","1,008",
"101/06/08","1,116,983","196,606,025","176.50","178.50","174.00","175.00","-1.50","968",
"101/06/11","528,999","93,911,822","179.00","179.00","176.50","177.50","+2.50","434",
"101/06/12","499,000","86,812,000","174.00","176.00","172.00","173.00","-4.50","440",
"101/06/13","483,300","84,161,547","174.00","175.50","172.50","173.50","+0.50","417",
"101/06/14","703,560","122,353,500","174.50","175.50","172.00","174.00","+0.50","338",
"101/06/15","2,039,351","370,303,286","175.00","186.00","174.50","186.00","+12.00","1,454",
"101/06/18","1,809,584","344,757,747","189.00","193.50","188.00","190.50","+4.50","1,430",
"101/06/19","1,026,186","190,605,096","190.50","191.00","182.50","184.00","-6.50","886",
"101/06/20","980,663","180,640,481","185.00","186.50","182.00","185.50","+1.50","750",
"101/06/21","1,153,972","208,706,208","184.00","184.00","179.00","180.00","-5.50","894",
"101/06/22","934,583","165,778,774","175.50","178.50","175.50","178.00","-2.00","842",
"101/06/25","1,334,590","232,187,840","176.00","177.00","172.50","174.00","-4.00","1,072",
"101/06/26","1,265,653","220,632,943","173.00","175.50","173.00","174.50","+0.50","1,040",
"101/06/27","812,767","140,651,458","174.00","174.50","172.00","173.00","-1.50","680",
"101/06/28","949,238","164,555,777","174.00","176.00","171.50","171.50","-1.50","818",
"101/06/29","1,258,239","217,040,325","171.50","175.00","169.50","175.00","+3.50","976",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

