"108年03月 4958 臻鼎-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/03/04","7,032,723","625,993,472","91.00","91.00","88.30","88.30","-1.10","3,964",
"108/03/05","5,798,723","510,009,256","88.30","89.50","87.10","87.10","-1.20","3,226",
"108/03/06","3,745,800","330,187,037","87.60","89.00","87.50","88.70","+1.60","2,069",
"108/03/07","3,744,471","331,658,951","89.30","89.30","86.90","87.80","-0.90","2,208",
"108/03/08","5,975,724","532,634,921","88.10","89.90","88.10","89.50","+1.70","3,828",
"108/03/11","5,090,305","450,293,031","89.60","89.70","87.20","88.10","-1.40","3,333",
"108/03/12","7,209,393","650,355,770","89.10","91.60","88.60","90.00","+1.90","4,055",
"108/03/13","7,557,599","683,752,487","88.20","92.00","88.10","91.50","+1.50","3,687",
"108/03/14","5,988,865","538,755,001","90.00","91.50","89.00","89.30","-2.20","3,561",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

