"10205る 2891 い獺           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/05/02","31,807,699","574,673,782","18.00","18.15","17.95","18.10","+0.20","7,438",
"102/05/03","36,637,580","665,121,288","18.20","18.25","18.10","18.15","+0.05","5,574",
"102/05/06","23,561,688","427,280,939","18.25","18.25","18.05","18.20","+0.05","4,771",
"102/05/07","23,433,232","425,237,713","18.20","18.20","18.05","18.15","-0.05","5,433",
"102/05/08","33,218,354","605,012,570","18.20","18.25","18.15","18.25","+0.10","6,645",
"102/05/09","35,727,267","651,542,212","18.30","18.30","18.15","18.15","-0.10","5,104",
"102/05/10","28,598,708","518,813,120","18.15","18.20","18.05","18.20","+0.05","5,152",
"102/05/13","28,340,456","516,336,508","18.20","18.30","18.15","18.25","+0.05","4,263",
"102/05/14","36,624,588","666,456,973","18.30","18.30","18.10","18.10","-0.15","4,883",
"102/05/15","40,370,133","733,928,625","18.20","18.30","18.10","18.20","+0.10","5,215",
"102/05/16","61,055,599","1,125,401,416","18.30","18.60","18.25","18.50","+0.30","10,187",
"102/05/17","30,362,327","563,120,469","18.50","18.65","18.45","18.55","+0.05","5,934",
"102/05/20","32,964,580","613,390,627","18.55","18.70","18.45","18.70","+0.15","6,127",
"102/05/21","35,346,195","662,960,264","18.70","18.85","18.55","18.75","+0.05","5,675",
"102/05/22","25,798,648","485,787,338","18.80","18.90","18.80","18.80","+0.05","6,033",
"102/05/23","66,901,177","1,249,351,953","18.80","18.90","18.50","18.50","-0.30","8,591",
"102/05/24","41,147,166","761,915,698","18.50","18.65","18.35","18.45","-0.05","5,200",
"102/05/27","14,228,936","264,249,259","18.45","18.65","18.45","18.65","+0.20","2,907",
"102/05/28","22,831,495","424,325,479","18.70","18.70","18.50","18.50","-0.15","3,023",
"102/05/29","38,289,735","720,549,655","18.60","18.95","18.55","18.95","+0.45","8,063",
"102/05/30","38,615,749","727,060,046","18.90","18.95","18.70","18.85","-0.10","8,028",
"102/05/31","54,352,299","1,033,061,605","19.00","19.15","18.75","19.15","+0.30","7,505",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

