"9511る 1909 篴Θ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/11/01","36,283,637","463,360,513","12.45","13.10","12.45","12.70","+0.40","5,258",
" 95/11/02","8,885,169","113,239,947","12.70","12.85","12.60","12.80","+0.10","1,646",
" 95/11/03","33,900,497","456,110,539","12.90","13.65","12.85","13.45","+0.65","4,678",
" 95/11/06","38,075,502","528,660,670","13.10","14.35","13.05","14.35","+0.90","6,027",
" 95/11/07","25,635,413","372,922,482","14.50","14.85","14.20","14.20","-0.15","4,973",
" 95/11/08","25,355,386","376,196,312","14.45","15.15","14.30","14.90","+0.70","4,064",
" 95/11/09","15,434,396","227,111,299","15.00","15.25","14.00","14.40","-0.50","2,988",
" 95/11/10","9,948,929","144,228,497","14.50","14.80","14.05","14.55","+0.15","1,916",
" 95/11/13","18,228,968","282,323,012","15.10","15.55","15.10","15.55","+1.00","2,629",
" 95/11/14","36,712,378","589,569,916","16.10","16.55","15.20","15.45","-0.10","6,145",
" 95/11/15","18,278,243","286,999,514","15.50","16.10","15.10","16.10","+0.65","3,384",
" 95/11/16","11,069,354","177,414,613","16.40","16.40","15.80","15.80","-0.30","2,008",
" 95/11/17","9,646,190","150,960,037","15.80","16.00","15.45","15.55","-0.25","1,663",
" 95/11/20","9,199,867","145,862,350","15.70","16.15","15.60","15.65","+0.10","1,742",
" 95/11/21","11,695,609","178,562,206","15.65","15.80","14.90","15.00","-0.65","2,074",
" 95/11/22","15,682,221","230,705,964","15.00","15.25","14.30","14.85","-0.15","2,712",
" 95/11/23","15,884,888","241,757,543","14.95","15.50","14.85","15.05","+0.20","3,097",
" 95/11/24","7,086,567","107,228,970","15.20","15.50","14.90","15.05"," 0.00","1,642",
" 95/11/27","8,663,580","131,128,715","15.20","15.35","15.00","15.10","+0.05","1,533",
" 95/11/28","7,273,802","110,693,285","15.00","15.40","14.90","15.20","+0.10","1,382",
" 95/11/29","5,840,532","88,131,068","15.20","15.40","14.90","14.90","-0.30","1,152",
" 95/11/30","9,225,263","141,144,963","15.00","15.55","15.00","15.25","+0.35","1,751",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

