"10203る 4906 タゅ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/03/01","1,350,206","52,319,838","38.30","39.10","38.30","38.80","+0.60","772",
"102/03/04","1,089,732","41,794,652","38.80","38.95","38.05","38.25","-0.55","651",
"102/03/05","1,021,916","39,153,561","38.25","38.55","38.10","38.30","+0.05","591",
"102/03/06","1,938,120","74,041,160","38.75","38.75","37.70","38.20","-0.10","955",
"102/03/07","2,736,900","103,103,040","38.50","38.50","37.25","37.50","-0.70","1,306",
"102/03/08","3,469,889","128,797,143","37.50","37.85","36.90","37.00","-0.50","1,750",
"102/03/11","4,515,595","167,622,661","37.00","38.00","36.40","37.75","+0.75","1,965",
"102/03/12","1,879,691","70,102,017","37.80","37.85","36.90","37.00","-0.75","932",
"102/03/13","3,192,493","116,673,077","37.00","37.30","36.25","36.55","-0.45","1,205",
"102/03/14","1,777,484","64,291,452","36.55","36.55","35.95","36.15","-0.40","873",
"102/03/15","2,352,677","84,742,459","36.15","36.40","35.75","36.30","+0.15","1,078",
"102/03/18","1,229,415","44,588,251","36.35","36.50","36.05","36.10","-0.20","742",
"102/03/19","3,488,265","130,283,468","36.20","37.90","36.20","37.70","+1.60","1,638",
"102/03/20","2,151,576","81,116,089","37.70","37.90","37.30","37.80","+0.10","1,159",
"102/03/21","4,625,116","178,294,351","38.00","39.10","38.00","38.10","+0.30","2,060",
"102/03/22","4,159,761","160,613,428","38.05","38.90","38.05","38.35","+0.25","1,949",
"102/03/25","2,286,155","88,273,982","38.70","39.00","38.35","38.35"," 0.00","1,030",
"102/03/26","1,136,301","43,560,020","38.35","38.55","38.20","38.40","+0.05","542",
"102/03/27","1,372,388","52,457,534","38.50","38.50","38.00","38.00","-0.40","682",
"102/03/28","1,795,395","67,438,192","38.00","38.15","37.40","37.60","-0.40","886",
"102/03/29","3,811,513","145,903,475","37.70","38.80","37.55","38.55","+0.95","1,620",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

