"10505る 9933 い供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","2,383,985","103,046,854","42.05","43.90","41.95","43.20","+1.15","1,585",
"105/05/04","2,175,975","92,349,185","42.80","43.20","42.10","42.50","-0.70","1,495",
"105/05/05","1,600,999","67,280,607","42.40","42.50","41.80","41.85","-0.65","1,215",
"105/05/06","1,086,675","45,697,351","42.05","42.35","41.90","42.10","+0.25","805",
"105/05/09","1,278,546","53,814,797","42.15","42.55","41.85","42.10"," 0.00","616",
"105/05/10","885,438","37,331,372","42.00","42.45","41.80","42.15","+0.05","644",
"105/05/11","1,807,667","77,677,696","42.30","43.35","42.20","43.05","+0.90","1,115",
"105/05/12","1,195,355","51,450,076","43.05","43.50","42.70","43.05"," 0.00","723",
"105/05/13","2,816,637","123,038,228","43.00","44.25","42.95","44.05","+1.00","1,773",
"105/05/16","4,843,513","218,234,006","43.90","45.60","43.80","45.60","+1.55","2,346",
"105/05/17","4,594,089","212,682,885","45.55","47.20","45.55","46.85","+1.25","2,764",
"105/05/18","2,651,793","121,891,934","46.80","46.80","45.70","45.80","-1.05","1,799",
"105/05/19","3,469,128","160,279,115","46.00","46.75","45.65","46.60","+0.80","1,622",
"105/05/20","2,028,381","93,303,007","46.70","46.70","45.40","46.30","-0.30","1,426",
"105/05/23","2,620,751","120,728,044","46.30","46.75","45.85","46.05","-0.25","1,644",
"105/05/24","4,110,716","192,876,476","46.60","47.45","46.30","47.20","+1.15","1,994",
"105/05/25","2,795,006","131,152,483","47.60","47.60","46.50","46.75","-0.45","1,393",
"105/05/26","2,716,025","128,381,072","47.00","47.55","46.95","47.20","+0.45","1,636",
"105/05/27","2,100,312","99,192,773","47.50","47.50","47.10","47.35","+0.15","1,322",
"105/05/30","1,966,146","93,375,138","47.40","48.25","47.10","47.40","+0.05","1,382",
"105/05/31","3,098,321","145,819,587","47.80","47.80","46.85","46.95","-0.45","1,640",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

