"10112る 5871 い-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","5,589,302","331,588,403","59.30","59.90","58.80","58.90","-0.20","2,447",
"101/12/04","3,389,240","200,826,580","59.60","59.60","59.00","59.40","+0.50","1,742",
"101/12/05","6,694,239","402,461,809","59.40","60.60","59.20","60.30","+0.90","3,014",
"101/12/06","9,685,963","598,747,397","60.80","62.60","60.80","61.90","+1.60","4,034",
"101/12/07","4,063,960","251,699,612","62.20","62.30","61.40","61.90"," 0.00","1,933",
"101/12/10","2,841,676","176,905,317","62.20","62.50","61.90","62.20","+0.30","1,602",
"101/12/11","11,934,734","768,542,810","62.70","65.20","62.70","65.00","+2.80","5,022",
"101/12/12","9,958,554","661,051,000","65.80","67.60","65.30","66.60","+1.60","4,637",
"101/12/13","4,706,742","312,720,015","66.80","67.20","65.90","66.30","-0.30","2,473",
"101/12/14","8,030,195","541,529,150","66.00","68.70","65.30","68.40","+2.10","3,904",
"101/12/17","7,047,920","482,331,613","68.30","69.30","67.20","68.30","-0.10","3,394",
"101/12/18","7,289,989","488,033,863","68.00","68.30","66.30","66.70","-1.60","3,384",
"101/12/19","4,147,700","276,867,007","66.70","67.30","66.10","67.00","+0.30","2,019",
"101/12/20","5,197,388","343,070,108","67.00","67.00","65.50","65.60","-1.40","2,385",
"101/12/21","6,149,273","395,196,110","65.30","65.50","63.00","63.70","-1.90","3,317",
"101/12/22","3,619,300","234,213,500","64.00","65.20","63.70","65.00","+1.30","1,572",
"101/12/24","3,249,960","212,738,572","65.00","66.00","64.80","65.20","+0.20","1,715",
"101/12/25","4,558,084","294,426,899","65.00","65.60","63.80","65.00","-0.20","2,262",
"101/12/26","3,658,170","239,249,749","65.30","65.80","65.00","65.10","+0.10","2,011",
"101/12/27","3,553,348","231,866,326","64.90","65.60","64.70","65.50","+0.40","1,902",
"101/12/28","7,334,163","487,943,486","65.80","67.10","65.60","66.60","+1.10","3,532",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

