"9401る 2344 地ü筿           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 94/01/03","13,700,000","175,337,000","12.90","12.95","12.65","12.65","-0.10","2,070",
" 94/01/04","6,771,991","85,735,554","12.70","12.75","12.60","12.65"," 0.00","1,293",
" 94/01/05","8,068,094","100,619,725","12.60","12.60","12.35","12.40","-0.25","1,669",
" 94/01/06","8,866,963","108,940,017","12.40","12.45","12.15","12.20","-0.20","1,716",
" 94/01/07","8,105,734","98,613,366","12.30","12.35","12.05","12.05","-0.15","1,541",
" 94/01/10","7,464,842","90,070,406","12.05","12.15","12.00","12.05"," 0.00","1,293",
" 94/01/11","4,848,559","58,858,527","12.05","12.25","12.00","12.10","+0.05","1,091",
" 94/01/12","12,861,991","152,192,395","12.05","12.05","11.60","11.60","-0.50","2,480",
" 94/01/13","8,882,955","103,531,263","11.65","11.75","11.60","11.70","+0.10","1,695",
" 94/01/14","7,925,230","92,477,099","11.65","11.80","11.50","11.75","+0.05","1,614",
" 94/01/17","8,046,773","96,113,333","11.85","12.05","11.85","12.05","+0.30","1,376",
" 94/01/18","3,814,886","45,643,257","12.10","12.10","11.90","11.90","-0.15","801",
" 94/01/19","4,631,984","54,826,879","12.05","12.05","11.70","11.70","-0.20","1,102",
" 94/01/20","6,557,968","76,693,484","11.50","11.90","11.50","11.70"," 0.00","1,280",
" 94/01/21","4,728,172","55,124,271","11.70","11.80","11.60","11.60","-0.10","932",
" 94/01/24","11,469,292","129,843,414","11.65","11.70","11.05","11.10","-0.50","2,149",
" 94/01/25","12,104,904","134,162,871","11.10","11.25","11.00","11.10"," 0.00","2,102",
" 94/01/26","10,375,230","117,020,868","11.25","11.40","11.20","11.20","+0.10","1,631",
" 94/01/27","7,466,511","83,568,641","11.25","11.30","11.05","11.25","+0.05","1,389",
" 94/01/28","10,419,526","117,434,175","11.25","11.40","11.10","11.25"," 0.00","1,718",
" 94/01/31","15,215,921","175,065,591","11.35","11.65","11.30","11.60","+0.35","2,772",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

