"107年07月 0050 元大台灣50       各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/07/02","4,175,628","340,342,167","81.50","81.90","81.00","81.05","-0.40","1,476",
"107/07/03","5,023,687","407,797,091","81.30","81.95","80.60","81.15","+0.10","1,445",
"107/07/04","1,746,449","142,005,065","81.15","81.60","81.10","81.40","+0.25","720",
"107/07/05","3,119,082","252,501,708","81.45","81.45","80.60","80.75","-0.65","1,163",
"107/07/06","5,351,492","431,770,914","81.10","81.15","80.20","80.95","+0.20","1,679",
"107/07/09","9,040,778","742,124,242","81.75","82.45","81.55","82.25","+1.30","2,919",
"107/07/10","4,913,802","405,509,024","82.65","82.80","82.35","82.45","+0.20","2,340",
"107/07/11","3,899,069","317,877,992","81.70","81.90","81.30","81.70","-0.75","1,081",
"107/07/12","6,882,846","567,290,801","81.60","82.65","81.50","82.65","+0.95","2,051",
"107/07/13","13,661,779","1,135,575,906","83.00","83.40","82.80","83.35","+0.70","4,818",
"107/07/16","5,332,432","443,588,641","83.30","83.45","83.00","83.00","-0.35","1,945",
"107/07/17","2,992,751","247,259,857","82.85","82.85","82.40","82.55","-0.45","949",
"107/07/18","13,174,455","1,096,705,424","83.15","83.50","82.95","83.05","+0.50","6,528",
"107/07/19","13,217,661","1,104,868,177","83.10","83.80","83.05","83.30","+0.25","3,471",
"107/07/20","18,403,370","1,554,789,461","84.00","84.70","84.00","84.65","+1.35","5,400",
"107/07/23","8,504,472","717,700,336","84.30","84.75","83.85","84.55","X0.00","2,543",
"107/07/24","5,116,814","432,638,596","84.45","84.70","84.15","84.70","+0.15","2,053",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

