"10412る 8464 货伦             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/22","17,275,626","3,671,502,964","215.00","219.00","200.00","215.00","X0.00","12,676",
"104/12/23","7,774,003","1,780,809,205","224.00","239.00","222.50","235.00","+20.00","4,966",
"104/12/24","3,634,020","826,881,560","232.00","232.00","223.00","225.00","-10.00","2,662",
"104/12/25","1,959,797","443,238,516","228.00","230.00","220.00","226.50","+1.50","1,374",
"104/12/28","1,998,043","458,505,718","230.00","234.00","225.00","226.00","-0.50","1,483",
"104/12/29","3,230,360","705,986,519","225.00","225.50","214.00","219.50","-6.50","1,911",
"104/12/30","2,167,291","481,356,119","223.00","227.50","219.00","222.00","+2.50","1,357",
"104/12/31","1,671,300","373,732,200","222.00","228.00","218.50","226.00","+4.00","1,033",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

