"9208る 2325 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 92/08/01","21,908,904","529,705,661","23.90","24.50","23.80","24.40","+0.70","4,649",
" 92/08/04","19,801,508","487,544,789","24.70","24.90","24.20","24.70","+0.30","3,975",
" 92/08/05","17,502,444","427,736,458","24.80","25.10","24.00","24.10","-0.60","3,235",
" 92/08/06","22,775,145","532,397,392","23.80","24.00","22.90","23.30","-0.80","4,254",
" 92/08/07","19,458,479","459,007,816","23.30","24.00","23.00","23.80","+0.50","4,402",
" 92/08/08","51,055,266","1,289,741,090","25.20","25.40","24.80","25.40","+1.60","5,675",
" 92/08/11","60,781,922","1,578,448,360","25.40","26.30","25.40","26.30","+0.90","8,874",
" 92/08/12","36,113,433","958,663,430","26.80","26.90","26.20","26.60","+0.30","5,729",
" 92/08/13","37,600,148","1,045,314,533","27.30","28.40","27.00","28.40","+1.80","7,326",
" 92/08/14","34,174,521","964,436,191","28.40","28.80","27.60","27.80","-0.60","5,779",
" 92/08/15","19,362,666","545,239,705","28.20","28.60","27.70","27.80"," 0.00","3,664",
" 92/08/18","14,424,979","402,474,545","28.20","28.30","27.60","27.80"," 0.00","2,724",
" 92/08/19","20,665,235","562,263,842","28.50","28.50","26.40","26.50","-1.30","4,418",
" 92/08/20","10,058,233","268,643,486","26.60","27.10","26.30","27.10","+0.60","2,479",
" 92/08/21","21,030,655","581,107,893","27.10","28.30","26.90","28.30","+1.20","4,381",
" 92/08/22","22,059,669","621,690,638","28.50","28.60","27.70","28.00","-0.30","3,538",
" 92/08/25","15,464,742","434,595,144","28.00","28.40","27.70","28.30","+0.30","2,586",
" 92/08/26","7,654,984","208,781,618","28.00","28.00","26.60","26.80","-1.50","1,753",
" 92/08/27","11,912,430","319,119,798","26.80","27.10","26.40","26.70","-0.10","2,256",
" 92/08/28","18,041,220","483,876,840","27.00","27.20","26.40","26.60","-0.10","2,574",
" 92/08/29","33,001,211","925,545,386","27.00","28.40","26.80","28.40","+1.80","5,369",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

