"108年03月 2330 台積電           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/03/04","45,164,513","10,691,130,829","239.50","239.50","234.50","235.50","-3.50","13,323",
"108/03/05","23,708,407","5,533,050,748","234.00","234.50","232.50","233.00","-2.50","8,706",
"108/03/06","20,811,226","4,872,352,124","235.00","235.50","233.50","234.00","+1.00","7,090",
"108/03/07","17,226,192","4,029,782,428","235.00","235.00","233.00","234.00"," 0.00","5,768",
"108/03/08","22,535,659","5,183,171,608","231.00","231.50","229.00","230.00","-4.00","8,931",
"108/03/11","34,282,793","7,835,079,913","228.00","230.50","227.50","230.50","+0.50","7,451",
"108/03/12","23,839,972","5,601,351,324","233.00","237.00","232.50","235.50","+5.00","9,253",
"108/03/13","22,493,195","5,308,051,755","234.00","237.00","234.00","237.00","+1.50","6,269",
"108/03/14","17,281,356","4,077,045,380","239.00","239.00","234.00","234.50","-2.50","6,564",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

