"8711る 2603 篴             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 87/11/02","4,808,000","141,376,100","29.60","29.90","29.00","29.20","-0.40","724",
" 87/11/03","7,190,515","203,339,271","29.00","29.00","28.00","28.00","-1.20","1,324",
" 87/11/04","4,855,555","132,818,164","27.40","28.20","26.90","27.00","-1.00","1,008",
" 87/11/05","5,417,186","147,329,353","27.00","28.00","26.70","27.60","0.60","1,240",
" 87/11/06","1,664,528","45,646,181","27.90","27.90","27.10","27.20","-0.40","575",
" 87/11/07","2,417,672","65,548,485","27.40","27.60","26.90","27.00","-0.20","628",
" 87/11/09","4,959,000","136,390,400","27.10","27.90","27.10","27.60","0.60","1,137",
" 87/11/10","1,968,867","53,183,431","27.50","27.50","26.80","26.90","-0.70","573",
" 87/11/11","3,943,064","101,791,769","26.10","26.50","25.20","25.30","-1.60","1,000",
" 87/11/13","4,819,660","129,830,014","27.00","27.00","26.50","27.00","1.70","911",
" 87/11/16","8,312,114","236,492,903","28.10","28.80","27.70","28.80","1.80","1,990",
" 87/11/17","11,562,626","337,144,247","29.30","29.50","28.70","29.20","0.40","2,278",
" 87/11/18","5,160,715","149,124,266","29.40","29.40","28.60","29.10","-0.10","1,302",
" 87/11/19","9,123,904","270,068,586","29.10","30.30","29.10","30.10","1.00","1,947",
" 87/11/20","6,208,230","185,744,109","30.10","30.50","29.30","29.50","-0.60","1,443",
" 87/11/21","6,623,173","197,944,319","29.60","30.50","29.50","29.60","0.10","1,532",
" 87/11/23","3,144,000","92,732,000","29.50","29.90","29.20","29.50","-0.10","767",
" 87/11/24","5,106,859","150,554,008","29.70","29.80","29.10","29.60","0.10","1,107",
" 87/11/25","3,978,149","114,718,699","28.10","29.50","28.10","28.90","-0.70","874",
" 87/11/26","12,863,218","388,229,899","28.80","30.90","28.60","30.90","2.00","2,247",
" 87/11/27","31,119,768","1,007,683,967","31.90","33.00","31.70","33.00","2.10","5,340",
" 87/11/30","15,285,880","501,880,889","33.00","33.40","32.20","32.30","-0.70","2,906",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

