"9509る 2354 翬非             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/09/01","4,591,250","1,161,973,250","251.00","255.50","249.00","255.00","+6.00","2,984",
" 95/09/04","7,768,547","2,063,875,190","260.00","270.50","259.00","267.00","+12.00","4,404",
" 95/09/05","5,028,552","1,341,716,592","267.00","270.00","263.00","268.50","+1.50","3,163",
" 95/09/06","5,703,616","1,539,394,624","265.50","272.50","265.00","272.00","+3.50","3,563",
" 95/09/07","6,751,243","1,860,347,872","268.00","289.00","266.50","286.50","+14.50","3,909",
" 95/09/08","6,351,437","1,828,186,545","285.50","291.00","285.00","285.00","-1.50","3,840",
" 95/09/11","5,903,238","1,676,116,778","284.50","288.50","279.50","279.50","-5.50","3,870",
" 95/09/12","4,324,400","1,209,659,500","281.00","283.50","275.00","275.00","-4.50","2,827",
" 95/09/13","3,545,360","989,542,257","280.00","282.00","276.00","278.50","+3.50","2,440",
" 95/09/14","8,788,311","2,531,822,879","280.50","291.00","280.50","290.00","+11.50","5,419",
" 95/09/15","3,683,997","1,075,961,620","293.00","294.00","288.00","294.00","+4.00","2,408",
" 95/09/18","8,312,424","2,574,653,212","297.50","314.50","297.00","314.50","+20.50","4,304",
" 95/09/19","4,204,863","1,314,165,667","313.50","316.00","308.00","309.00","-5.50","2,535",
" 95/09/20","7,066,889","2,218,383,591","309.00","320.00","304.00","320.00","+11.00","4,648",
" 95/09/21","4,213,526","1,326,755,638","320.00","320.00","312.00","313.00","-7.00","2,893",
" 95/09/22","5,747,245","1,753,560,725","310.00","312.00","300.50","305.00","-8.00","3,953",
" 95/09/25","5,582,438","1,682,098,617","305.00","310.00","296.00","300.50","-4.50","3,414",
" 95/09/26","4,480,530","1,344,756,880","302.00","305.50","294.50","295.00","-5.50","3,195",
" 95/09/27","4,969,778","1,484,595,730","299.00","302.00","293.00","299.00","+4.00","3,354",
" 95/09/28","5,736,710","1,680,742,820","296.50","299.00","291.00","291.50","-7.50","3,600",
" 95/09/29","3,973,794","1,177,196,818","291.50","300.50","291.50","298.00","+6.50","2,905",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

