"9312る 1227 ㄎ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 93/12/01","299,263","3,467,344","11.60","11.65","11.55","11.60","-0.05","67",
" 93/12/02","346,220","4,027,427","11.70","11.70","11.55","11.55","-0.05","78",
" 93/12/03","556,408","6,485,987","11.60","11.75","11.55","11.70","+0.15","113",
" 93/12/06","324,199","3,793,904","11.75","11.75","11.65","11.65","-0.05","74",
" 93/12/07","558,611","6,508,081","11.65","11.70","11.65","11.65"," 0.00","107",
" 93/12/08","424,351","4,937,003","11.70","11.70","11.60","11.65"," 0.00","114",
" 93/12/09","513,636","5,984,760","11.60","11.70","11.55","11.70","+0.05","115",
" 93/12/10","727,190","8,479,761","11.70","11.70","11.60","11.65","-0.05","111",
" 93/12/13","795,195","9,312,359","11.65","11.80","11.65","11.65"," 0.00","162",
" 93/12/14","656,659","7,681,736","11.65","11.75","11.65","11.65"," 0.00","109",
" 93/12/15","941,410","11,077,699","11.70","11.85","11.70","11.80","+0.15","167",
" 93/12/16","554,180","6,520,812","11.85","11.85","11.70","11.70","-0.10","127",
" 93/12/17","1,539,786","18,137,335","11.70","11.85","11.65","11.80","+0.10","294",
" 93/12/20","1,103,080","13,010,877","11.80","11.90","11.70","11.80"," 0.00","202",
" 93/12/21","776,064","9,211,627","11.80","11.95","11.80","11.85","+0.05","154",
" 93/12/22","2,373,013","28,424,039","11.90","12.10","11.90","11.95","+0.10","314",
" 93/12/23","668,998","8,017,202","12.05","12.10","11.90","12.10","+0.15","202",
" 93/12/24","1,762,503","21,227,650","12.10","12.20","11.95","11.95","-0.15","289",
" 93/12/27","756,222","9,099,316","12.05","12.10","12.00","12.05","+0.10","167",
" 93/12/28","371,322","4,475,006","12.15","12.15","12.00","12.10","+0.05","110",
" 93/12/29","1,244,000","15,035,800","12.10","12.15","12.05","12.10"," 0.00","206",
" 93/12/30","681,774","8,245,687","12.15","12.15","12.05","12.10"," 0.00","149",
" 93/12/31","2,141,938","26,187,332","12.05","12.30","12.05","12.30","+0.20","364",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

