"107年01月 2395 研華             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/01/02","979,077","210,116,508","212.00","215.50","211.00","215.00","+4.50","928",
"107/01/03","1,470,373","318,734,818","216.00","219.50","215.00","216.50","+1.50","1,095",
"107/01/04","1,400,344","299,370,937","217.50","217.50","212.00","213.50","-3.00","998",
"107/01/05","1,302,605","281,135,770","214.50","217.50","214.00","216.00","+2.50","980",
"107/01/08","3,352,287","748,873,788","219.00","226.50","218.00","226.00","+10.00","1,943",
"107/01/09","4,225,772","946,268,760","226.00","226.00","222.50","225.00","-1.00","933",
"107/01/10","2,047,474","462,125,157","226.50","226.50","225.00","225.50","+0.50","706",
"107/01/11","798,869","179,859,525","225.50","225.50","223.50","225.50"," 0.00","609",
"107/01/12","612,901","138,468,225","225.00","227.50","224.00","225.50"," 0.00","562",
"107/01/15","1,454,117","336,072,527","226.50","233.50","226.50","233.50","+8.00","1,058",
"107/01/16","638,667","149,085,411","232.00","235.00","230.50","235.00","+1.50","581",
"107/01/17","655,247","153,411,551","233.00","235.00","232.00","235.00"," 0.00","606",
"107/01/18","992,918","235,708,648","236.50","238.50","235.50","238.50","+3.50","835",
"107/01/19","453,410","107,439,043","238.00","239.00","235.00","237.00","-1.50","421",
"107/01/22","674,364","158,101,540","236.00","237.00","231.50","237.00"," 0.00","574",
"107/01/23","576,259","136,312,865","237.00","237.50","235.00","237.00"," 0.00","508",
"107/01/24","742,936","174,100,664","237.00","237.00","233.00","235.00","-2.00","513",
"107/01/25","830,677","195,467,918","235.00","236.50","233.50","235.50","+0.50","510",
"107/01/26","716,771","169,324,185","236.00","238.00","235.50","236.00","+0.50","546",
"107/01/29","723,975","168,026,225","238.00","238.00","229.00","231.00","-5.00","627",
"107/01/30","586,389","134,119,692","231.00","231.00","227.00","228.00","-3.00","506",
"107/01/31","533,277","121,092,156","226.00","229.00","225.50","228.00"," 0.00","406",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

