"10006る 2883 秨祇           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","21,419,985","250,497,793","11.70","11.75","11.65","11.70"," 0.00","3,235",
"100/06/02","16,350,852","190,064,529","11.60","11.70","11.55","11.65","-0.05","2,631",
"100/06/03","12,881,753","150,898,142","11.70","11.80","11.65","11.75","+0.10","2,576",
"100/06/07","9,170,769","107,315,377","11.65","11.80","11.60","11.80","+0.05","1,803",
"100/06/08","8,376,309","97,821,583","11.75","11.80","11.65","11.65","-0.15","2,115",
"100/06/09","11,241,168","131,893,055","11.65","11.80","11.65","11.80","+0.15","2,392",
"100/06/10","22,362,144","262,874,408","11.85","11.95","11.55","11.55","-0.25","3,881",
"100/06/13","15,694,742","179,350,714","11.50","11.55","11.35","11.35","-0.20","3,017",
"100/06/14","12,839,158","146,795,904","11.40","11.50","11.35","11.45","+0.10","2,259",
"100/06/15","31,811,083","362,869,336","11.45","11.55","11.30","11.35","-0.10","4,016",
"100/06/16","27,304,272","305,476,316","11.30","11.30","11.10","11.20","-0.15","4,349",
"100/06/17","26,847,421","303,887,419","11.20","11.55","11.15","11.30","+0.10","3,818",
"100/06/20","13,742,367","156,242,338","11.50","11.50","11.25","11.30"," 0.00","2,661",
"100/06/21","14,195,964","162,396,794","11.35","11.50","11.35","11.40","+0.10","2,579",
"100/06/22","16,622,497","190,869,436","11.50","11.60","11.40","11.40"," 0.00","3,172",
"100/06/23","7,268,969","82,591,365","11.40","11.45","11.30","11.30","-0.10","1,592",
"100/06/24","13,185,586","149,624,618","11.30","11.45","11.30","11.30"," 0.00","2,482",
"100/06/27","14,375,168","162,952,355","11.25","11.45","11.20","11.40","+0.10","2,649",
"100/06/28","9,495,290","108,297,645","11.50","11.50","11.35","11.35","-0.05","1,626",
"100/06/29","18,459,305","212,409,229","11.40","11.60","11.35","11.55","+0.20","3,405",
"100/06/30","21,369,350","247,501,271","11.55","11.65","11.50","11.65","+0.10","4,256",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

