"10407る 2356 璣穨笷           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","4,787,263","102,908,662","21.30","21.70","21.20","21.60","+0.25","2,275",
"104/07/02","4,081,259","87,642,954","21.70","21.70","21.30","21.30","-0.30","1,575",
"104/07/03","4,684,916","99,680,557","21.40","21.45","21.10","21.30"," 0.00","1,740",
"104/07/06","3,790,381","80,120,582","21.15","21.35","21.05","21.10","-0.20","1,320",
"104/07/07","3,764,363","79,778,202","21.20","21.25","21.10","21.15","+0.05","1,707",
"104/07/08","12,425,624","257,257,651","21.05","21.15","20.10","20.35","-0.80","3,795",
"104/07/09","8,436,644","170,826,131","20.00","20.60","19.75","20.50","+0.15","2,818",
"104/07/13","9,197,709","191,028,602","20.80","21.00","20.60","20.75","+0.25","4,236",
"104/07/14","12,666,859","260,489,165","20.75","20.85","20.35","20.35","-0.40","5,057",
"104/07/15","15,627,407","318,880,337","20.40","20.55","20.25","20.50","+0.15","5,254",
"104/07/16","13,712,325","260,438,826","19.00","19.20","18.85","18.85","X0.00","5,108",
"104/07/17","7,213,825","137,239,178","19.00","19.20","18.85","18.95","+0.10","3,484",
"104/07/20","8,144,144","152,171,900","19.10","19.10","18.45","18.45","-0.50","3,285",
"104/07/21","5,347,463","98,625,306","18.35","18.70","18.20","18.60","+0.15","1,804",
"104/07/22","4,403,656","80,609,410","18.55","18.60","18.20","18.20","-0.40","2,319",
"104/07/23","7,794,862","140,713,653","18.05","18.20","17.90","17.90","-0.30","3,003",
"104/07/24","4,268,927","77,072,067","17.95","18.20","17.90","18.15","+0.25","1,751",
"104/07/27","6,725,229","121,645,673","18.10","18.40","17.75","17.75","-0.40","2,318",
"104/07/28","8,134,230","146,731,904","17.60","18.45","17.55","18.20","+0.45","3,264",
"104/07/29","7,292,791","130,932,671","18.10","18.20","17.75","17.95","-0.25","2,833",
"104/07/30","6,344,581","114,567,171","17.95","18.35","17.85","17.85","-0.10","2,445",
"104/07/31","14,273,449","256,490,254","17.90","18.25","17.65","17.95","+0.10","3,570",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

