"9509る 2395 地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 95/09/01","116,133","10,847,994","93.00","94.10","93.00","93.70","+0.70","70",
" 95/09/04","151,179","14,178,627","93.70","94.00","93.40","93.70"," 0.00","111",
" 95/09/05","107,513","10,078,706","93.70","94.00","93.40","93.60","-0.10","107",
" 95/09/06","389,080","35,830,780","93.60","93.60","91.00","91.50","-2.10","227",
" 95/09/07","152,578","13,889,247","90.60","91.50","90.40","91.10","-0.40","142",
" 95/09/08","582,349","53,619,766","91.10","92.70","90.60","92.10","+1.00","285",
" 95/09/11","530,269","49,795,917","92.50","94.80","92.10","93.50","+1.40","348",
" 95/09/12","210,336","19,541,375","93.10","93.90","92.00","92.00","-1.50","163",
" 95/09/13","523,974","49,400,338","92.30","95.00","92.30","94.90","+2.90","325",
" 95/09/14","254,363","23,830,348","95.00","95.00","92.50","93.10","-1.80","171",
" 95/09/15","872,703","82,402,585","93.50","95.40","93.20","95.40","+2.30","273",
" 95/09/18","1,517,982","148,741,321","96.50","99.50","96.50","99.00","+3.60","481",
" 95/09/19","638,125","63,128,993","99.00","99.20","97.20","98.90","-0.10","371",
" 95/09/20","173,587","16,867,868","98.10","98.10","96.50","96.50","-2.40","142",
" 95/09/21","355,097","34,144,512","97.10","97.80","95.10","96.40","-0.10","213",
" 95/09/22","215,909","20,538,670","97.00","97.00","94.60","94.90","-1.50","158",
" 95/09/25","289,512","27,523,840","94.50","96.00","94.50","95.20","+0.30","177",
" 95/09/26","175,673","16,943,263","95.50","97.00","95.50","96.50","+1.30","143",
" 95/09/27","464,052","44,902,008","97.40","97.60","96.00","96.80","+0.30","262",
" 95/09/28","1,025,180","100,131,783","96.80","98.40","96.40","97.00","+0.20","549",
" 95/09/29","177,958","16,996,493","95.00","96.00","95.00","95.30","-1.70","128",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

