"10407る 6409 Π訥             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","101,300","39,837,700","389.50","396.50","389.50","393.00","+4.00","106",
"104/07/02","155,453","60,733,348","397.00","399.50","381.00","388.00","-5.00","152",
"104/07/03","122,411","46,735,439","383.00","384.50","379.00","382.00","-6.00","126",
"104/07/06","576,298","209,356,260","379.00","379.00","359.00","362.00","-20.00","358",
"104/07/07","378,132","136,027,180","362.00","367.00","355.00","363.00","+1.00","337",
"104/07/08","363,530","130,456,850","363.00","369.00","349.50","363.50","+0.50","303",
"104/07/09","272,695","96,186,115","362.00","363.50","341.50","355.50","-8.00","231",
"104/07/13","204,540","76,460,500","360.00","379.50","360.00","374.00","+18.50","205",
"104/07/14","114,300","42,743,800","380.50","380.50","369.00","373.00","-1.00","115",
"104/07/15","90,191","33,791,125","375.00","380.00","369.00","375.50","+2.50","91",
"104/07/16","34,175","12,851,800","376.00","377.00","374.00","376.00","+0.50","39",
"104/07/17","206,802","79,300,074","376.50","389.00","376.00","388.50","+12.50","215",
"104/07/20","406,362","161,429,266","389.50","401.00","389.00","395.00","+6.50","397",
"104/07/21","275,638","106,670,270","395.00","395.00","383.00","384.00","-11.00","193",
"104/07/22","152,451","57,536,029","380.00","384.00","374.00","378.50","-5.50","116",
"104/07/23","169,254","63,862,758","380.00","382.00","373.00","377.00","-1.50","165",
"104/07/24","97,222","36,670,194","378.00","384.00","373.00","377.00"," 0.00","97",
"104/07/27","81,443","30,307,511","377.00","377.00","363.00","373.50","-3.50","88",
"104/07/28","187,140","70,036,849","373.50","376.50","371.00","374.00","+0.50","186",
"104/07/29","118,078","44,160,601","376.00","376.00","371.00","376.00","+2.00","114",
"104/07/30","360,503","140,643,410","376.00","396.00","376.00","389.50","+13.50","352",
"104/07/31","368,031","141,746,201","389.50","398.00","379.50","384.00","-5.50","233",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

