"10408る 4958 坎供-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","2,187,609","209,018,958","96.60","97.50","94.60","95.50","-2.40","1,528",
"104/08/04","7,333,426","686,198,021","97.00","98.70","87.20","91.00","-4.50","4,236",
"104/08/05","5,126,570","482,177,520","92.80","96.50","91.40","95.70","+4.70","3,318",
"104/08/06","5,813,305","541,243,986","96.50","96.50","91.30","92.00","-3.70","3,427",
"104/08/07","4,141,000","381,326,998","90.10","93.30","90.10","92.20","+0.20","2,675",
"104/08/10","3,500,200","333,184,260","94.50","97.00","92.50","96.50","+4.30","2,616",
"104/08/11","3,330,759","326,448,453","98.30","99.50","96.70","97.70","+1.20","2,309",
"104/08/12","3,309,000","316,033,598","95.90","96.70","94.10","96.00","-1.70","2,268",
"104/08/13","4,129,843","406,432,457","96.40","99.40","96.40","99.00","+3.00","2,566",
"104/08/14","3,127,122","312,317,200","99.00","101.50","98.70","100.50","+1.50","2,125",
"104/08/17","2,422,045","242,932,522","100.50","101.00","99.50","100.50"," 0.00","1,805",
"104/08/18","3,020,523","299,364,384","100.00","101.00","97.50","99.40","-1.10","1,902",
"104/08/19","2,235,100","218,965,200","98.80","99.80","97.20","98.00","-1.40","1,711",
"104/08/20","5,964,842","558,332,642","96.50","98.50","91.80","92.00","-6.00","4,006",
"104/08/21","7,317,192","644,935,697","89.40","91.50","86.50","87.50","-4.50","4,775",
"104/08/24","10,012,987","801,857,958","83.60","86.50","78.80","79.40","-8.10","4,454",
"104/08/25","6,272,989","523,710,636","79.00","86.70","78.90","86.50","+7.10","3,528",
"104/08/26","3,602,131","314,325,004","89.00","89.00","85.20","88.60","+2.10","2,313",
"104/08/27","5,353,251","496,511,463","89.70","93.80","89.60","93.80","+5.20","3,718",
"104/08/28","7,867,133","759,403,215","97.00","98.30","94.50","97.90","+4.10","3,869",
"104/08/31","10,729,455","987,613,291","94.20","94.20","90.60","92.30","X0.00","4,419",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

