"106年04月 1434 福懋             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/04/05","2,941,798","97,970,621","32.40","33.50","32.30","33.40","+1.00","1,764",
"106/04/06","1,422,549","47,186,582","33.40","33.60","32.95","33.05","-0.35","1,216",
"106/04/07","1,597,350","52,407,207","33.00","33.50","32.60","32.70","-0.35","1,207",
"106/04/10","1,525,474","50,357,003","32.70","33.45","32.70","33.40","+0.70","1,176",
"106/04/11","1,606,770","52,780,443","33.10","33.40","32.50","32.55","-0.85","1,218",
"106/04/12","1,338,466","43,419,048","32.55","32.55","32.20","32.50","-0.05","517",
"106/04/13","957,905","30,822,110","32.20","32.50","32.05","32.20","-0.30","546",
"106/04/14","546,540","17,321,513","32.00","32.00","31.55","31.55","-0.65","294",
"106/04/17","563,280","17,592,183","31.50","31.50","31.15","31.20","-0.35","328",
"106/04/18","1,125,114","35,404,130","31.30","31.70","31.30","31.55","+0.35","696",
"106/04/19","1,153,379","35,935,499","31.60","31.60","31.00","31.00","-0.55","896",
"106/04/20","798,009","24,744,827","31.00","31.25","30.90","31.00"," 0.00","547",
"106/04/21","593,462","18,400,472","31.10","31.30","30.95","30.95","-0.05","465",
"106/04/24","515,498","15,955,988","31.00","31.05","30.85","31.00","+0.05","403",
"106/04/25","969,984","30,316,144","31.10","31.60","30.90","31.60","+0.60","662",
"106/04/26","1,234,830","38,979,759","31.50","31.75","31.35","31.50","-0.10","721",
"106/04/27","920,806","28,719,895","31.50","31.50","31.05","31.20","-0.30","572",
"106/04/28","837,884","26,218,767","31.05","31.50","31.05","31.50","+0.30","499",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

