"10405る 8150 玭璟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","779,824","34,558,333","45.20","45.20","44.10","44.25","-0.95","555",
"104/05/05","950,603","41,467,153","44.00","44.20","43.05","43.45","-0.80","591",
"104/05/06","1,093,010","47,098,988","43.10","43.30","42.80","43.25","-0.20","702",
"104/05/07","649,550","28,090,415","43.50","43.50","42.70","42.95","-0.30","489",
"104/05/08","799,500","34,632,600","43.00","43.65","42.95","43.40","+0.45","615",
"104/05/11","1,054,000","44,805,550","43.40","43.40","42.05","42.40","-1.00","616",
"104/05/12","904,005","37,756,165","42.40","42.85","41.25","41.80","-0.60","614",
"104/05/13","477,010","20,012,575","41.80","42.15","41.70","42.00","+0.20","315",
"104/05/14","2,360,201","96,362,971","41.80","41.80","40.10","41.40","-0.60","1,197",
"104/05/15","1,243,778","51,651,575","41.60","41.85","40.90","40.95","-0.45","753",
"104/05/18","2,049,024","80,842,772","40.20","40.50","38.70","39.00","-1.95","1,230",
"104/05/19","2,553,664","104,114,687","39.90","41.70","39.20","41.70","+2.70","1,121",
"104/05/20","4,538,300","191,335,199","41.70","42.95","41.50","41.75","+0.05","2,478",
"104/05/21","4,114,024","171,146,127","41.70","42.50","40.60","41.75"," 0.00","1,757",
"104/05/22","2,001,656","82,609,774","41.65","41.65","40.75","40.75","-1.00","1,176",
"104/05/25","1,654,200","68,216,669","40.75","41.90","40.05","41.60","+0.85","952",
"104/05/26","980,300","40,725,240","41.90","42.00","41.20","41.20","-0.40","613",
"104/05/27","1,178,224","48,839,852","41.20","41.85","40.70","41.55","+0.35","727",
"104/05/28","748,388","31,096,401","41.60","41.90","41.35","41.40","-0.15","463",
"104/05/29","1,109,200","46,071,450","41.80","41.80","41.25","41.65","+0.25","739",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

