"10211る 5871 い-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/11/01","5,596,421","402,691,214","71.60","72.40","71.30","71.60","+0.20","3,127",
"102/11/04","3,577,136","254,487,756","72.00","72.00","70.60","71.00","-0.60","2,106",
"102/11/05","2,986,533","212,271,043","70.60","71.50","70.60","71.00"," 0.00","1,879",
"102/11/06","3,012,510","214,750,793","71.00","71.60","70.80","71.60","+0.60","1,806",
"102/11/07","2,785,135","199,849,625","71.60","72.30","71.30","71.40","-0.20","1,664",
"102/11/08","3,409,274","241,781,880","71.20","71.50","70.70","70.70","-0.70","1,944",
"102/11/11","1,981,045","140,739,573","71.50","71.50","70.80","70.90","+0.20","1,311",
"102/11/12","7,376,026","531,295,943","71.50","72.70","71.20","71.60","+0.70","3,865",
"102/11/13","3,775,300","268,855,400","72.10","72.30","70.50","71.00","-0.60","2,102",
"102/11/14","3,986,851","283,924,670","71.00","71.60","70.80","71.20","+0.20","2,640",
"102/11/15","5,572,782","402,246,545","71.70","72.70","71.40","72.10","+0.90","3,063",
"102/11/18","14,646,858","1,078,065,567","72.50","74.20","72.30","74.00","+1.90","7,919",
"102/11/19","11,110,164","823,692,436","74.50","74.50","73.50","74.20","+0.20","4,603",
"102/11/20","16,042,448","1,204,600,752","74.50","75.80","74.10","74.10","-0.10","8,011",
"102/11/21","7,842,580","574,817,368","74.00","74.40","72.30","72.40","-1.70","3,958",
"102/11/22","3,854,569","280,206,244","72.90","73.20","72.10","72.50","+0.10","2,248",
"102/11/25","2,925,432","213,219,343","73.30","73.50","72.50","72.60","+0.10","1,640",
"102/11/26","11,968,524","887,984,086","73.10","75.00","73.10","74.50","+1.90","5,553",
"102/11/27","10,292,699","771,426,949","74.90","75.40","74.30","75.10","+0.60","5,050",
"102/11/28","31,703,367","2,479,503,693","75.80","79.60","75.80","79.50","+4.40","13,669",
"102/11/29","14,235,700","1,130,479,724","80.00","80.20","78.70","78.70","-0.80","6,741",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

