"106年03月 2357 華碩             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/03/01","2,050,231","566,244,574","279.50","279.50","274.50","274.50","-3.00","1,265",
"106/03/02","1,721,365","478,796,425","278.00","279.00","276.50","278.50","+4.00","1,228",
"106/03/03","1,814,896","506,496,938","278.50","280.00","277.00","279.00","+0.50","1,135",
"106/03/06","1,314,399","364,027,813","279.00","279.00","276.00","277.00","-2.00","516",
"106/03/07","2,651,250","734,427,538","277.00","278.00","276.00","278.00","+1.00","612",
"106/03/08","2,349,827","652,471,052","280.00","280.00","276.50","276.50","-1.50","705",
"106/03/09","1,608,219","446,517,305","280.00","280.00","275.50","278.00","+1.50","1,195",
"106/03/10","1,969,571","550,242,738","280.00","282.00","277.50","279.00","+1.00","1,242",
"106/03/13","759,832","212,727,628","281.00","281.00","279.00","280.00","+1.00","590",
"106/03/14","3,176,395","902,858,750","281.00","287.50","279.50","287.50","+7.50","2,100",
"106/03/15","1,211,150","347,187,250","288.50","290.00","285.50","286.50","-1.00","900",
"106/03/16","1,175,754","338,647,644","288.00","289.50","287.00","288.00","+1.50","909",
"106/03/17","1,964,698","563,402,765","288.00","289.00","285.00","287.00","-1.00","1,061",
"106/03/20","680,706","194,131,798","287.00","287.00","284.00","284.00","-3.00","587",
"106/03/21","1,830,550","526,955,851","285.00","289.00","285.00","289.00","+5.00","1,084",
"106/03/22","1,495,716","433,298,424","288.50","291.00","287.50","290.50","+1.50","1,110",
"106/03/23","861,217","250,723,812","292.00","292.00","290.00","291.00","+0.50","730",
"106/03/24","1,219,674","355,597,960","291.00","292.50","290.00","291.50","+0.50","1,072",
"106/03/27","4,677,486","1,382,624,446","294.00","297.50","291.50","296.50","+5.00","1,522",
"106/03/28","2,313,382","686,724,368","297.50","298.00","295.50","297.00","+0.50","1,679",
"106/03/29","1,688,995","501,270,509","299.00","299.00","296.00","297.00"," 0.00","1,303",
"106/03/30","1,616,383","480,165,868","298.00","298.00","296.00","297.50","+0.50","1,199",
"106/03/31","2,194,470","656,545,060","299.00","300.00","298.00","300.00","+2.50","1,427",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

