"9401る 2607 篴笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 94/01/03","26,304,000","412,585,800","15.30","16.00","15.20","15.70","+0.50","3,724",
" 94/01/04","8,329,029","129,230,937","15.70","15.80","15.30","15.40","-0.30","1,626",
" 94/01/05","7,634,349","116,074,491","15.20","15.50","14.85","14.85","-0.55","1,397",
" 94/01/06","11,711,580","177,547,440","14.90","15.40","14.85","15.30","+0.45","2,254",
" 94/01/07","8,695,176","132,452,770","15.40","15.50","15.00","15.20","-0.10","1,289",
" 94/01/10","15,743,827","241,890,358","15.30","15.50","15.10","15.20"," 0.00","1,939",
" 94/01/11","7,163,424","109,101,183","15.30","15.40","15.10","15.40","+0.20","1,095",
" 94/01/12","35,912,980","550,763,322","15.20","15.60","14.85","14.85","-0.55","3,525",
" 94/01/13","19,726,589","298,405,341","14.95","15.30","14.85","15.30","+0.45","2,702",
" 94/01/14","17,942,182","277,798,806","15.20","15.60","15.10","15.60","+0.30","2,596",
" 94/01/17","13,014,547","201,843,781","15.80","15.80","15.20","15.20","-0.40","1,908",
" 94/01/18","5,720,600","87,270,864","15.20","15.40","15.10","15.20"," 0.00","952",
" 94/01/19","5,127,968","78,372,226","15.40","15.40","15.10","15.40","+0.20","946",
" 94/01/20","11,565,990","176,015,471","15.20","15.40","14.95","15.30","-0.10","1,375",
" 94/01/21","8,112,646","123,985,842","15.20","15.40","15.00","15.40","+0.10","1,033",
" 94/01/24","6,422,189","96,570,775","15.30","15.40","14.60","14.60","-0.80","1,102",
" 94/01/25","10,789,412","154,844,967","14.60","14.75","13.75","14.60"," 0.00","1,577",
" 94/01/26","5,766,194","83,967,603","14.60","14.70","14.40","14.50","-0.10","862",
" 94/01/27","3,078,090","44,008,528","14.50","14.50","14.15","14.15","-0.35","497",
" 94/01/28","2,993,846","42,836,167","14.10","14.45","14.10","14.30","+0.15","600",
" 94/01/31","9,315,303","137,273,025","14.40","15.00","14.30","15.00","+0.70","1,429",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

