"10501る 0050 じ芖50       らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","16,928,063","1,009,176,452","60.80","60.95","59.05","59.55","-1.20","5,730",
"105/01/05","21,783,969","1,291,792,220","59.50","59.75","58.85","59.05","-0.50","6,708",
"105/01/06","28,939,550","1,688,039,896","59.05","59.05","57.90","58.45","-0.60","8,406",
"105/01/07","39,962,301","2,289,801,488","58.30","58.30","56.70","57.35","-1.10","11,325",
"105/01/08","25,450,734","1,459,152,633","57.00","57.70","56.85","57.45","+0.10","7,024",
"105/01/11","24,356,269","1,375,352,256","56.90","56.95","56.00","56.55","-0.90","7,405",
"105/01/12","17,649,886","998,368,462","56.80","57.00","56.30","56.50","-0.05","5,238",
"105/01/13","11,848,432","677,682,867","57.00","57.50","56.75","57.15","+0.65","5,664",
"105/01/14","15,487,360","871,255,829","56.50","56.70","55.85","56.70","-0.45","5,765",
"105/01/15","20,847,878","1,181,841,700","57.10","57.50","56.25","56.70"," 0.00","4,936",
"105/01/18","13,014,340","736,737,370","55.90","57.30","55.80","57.10","+0.40","4,379",
"105/01/19","8,110,815","462,104,462","57.00","57.25","56.65","57.25","+0.15","2,801",
"105/01/20","22,688,368","1,270,701,758","56.85","56.85","55.60","55.90","-1.35","7,993",
"105/01/21","10,450,055","585,123,480","56.10","56.30","55.60","55.80","-0.10","4,579",
"105/01/22","13,943,516","784,844,013","56.35","56.60","56.00","56.55","+0.75","3,835",
"105/01/25","12,773,195","734,244,688","57.00","57.80","57.00","57.55","+1.00","4,215",
"105/01/26","7,583,870","431,532,884","57.00","57.15","56.70","57.00","-0.55","3,599",
"105/01/27","9,101,121","520,457,441","57.40","57.45","56.95","57.25","+0.25","2,287",
"105/01/28","10,224,860","588,123,466","57.15","57.75","57.00","57.55","+0.30","3,285",
"105/01/29","20,207,611","1,180,203,349","57.50","59.10","57.25","59.00","+1.45","7,319",
"105/01/30","13,202,648","785,683,942","59.45","59.70","59.20","59.55","+0.55","3,965",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

